Date,1990_base,1990_cc_ideal_h5,1995_base,1995_cc_ideal_h5,2000_base,2000_cc_ideal_h5,2005_base,2005_cc_ideal_h5,2010_base,2010_cc_ideal_h5,2015_base,2015_cc_ideal_h5,2020_base,2020_cc_ideal_h5
1991-04-26,1368602.1627145328,1376396.5670502614,,,,,,,,,,,,
1991-05-03,1394962.5965772115,1398793.253822041,,,,,,,,,,,,
1991-05-10,1372439.770410197,1377459.5154517097,,,,,,,,,,,,
1991-05-17,1340807.207433211,1351777.1852904635,,,,,,,,,,,,
1991-05-24,1385969.743658026,1394367.580597506,,,,,,,,,,,,
1991-05-31,1415280.5148772136,1415314.7223634857,,,,,,,,,,,,
1991-06-07,1379732.3712423986,1385008.2052042503,,,,,,,,,,,,
1991-06-14,1395893.756705691,1401570.677010047,,,,,,,,,,,,
1991-06-21,1364307.432942362,1374531.6263531365,,,,,,,,,,,,
1991-06-28,1398321.4064941988,1404058.9066521353,,,,,,,,,,,,
1991-07-05,1405749.4771374068,1413691.9722509433,,,,,,,,,,,,
1991-07-12,1443018.301900695,1446710.9963639118,,,,,,,,,,,,
1991-07-19,1437633.658497949,1446888.4684744547,,,,,,,,,,,,
1991-07-26,1445401.0626690832,1465464.2104210705,,,,,,,,,,,,
1991-08-02,1461845.6675452946,1478666.2722669682,,,,,,,,,,,,
1991-08-09,1484122.1245772128,1498893.2163964375,,,,,,,,,,,,
1991-08-16,1433273.5412614096,1461760.0713212416,,,,,,,,,,,,
1991-08-23,1518510.2691961422,1539077.0241088811,,,,,,,,,,,,
1991-08-30,1539084.5291012854,1558320.9287302003,,,,,,,,,,,,
1991-09-06,1495986.671918782,1527827.761144619,,,,,,,,,,,,
1991-09-13,1501419.388152993,1529637.576057722,,,,,,,,,,,,
1991-09-20,1510754.1694976613,1541245.2091451394,,,,,,,,,,,,
1991-09-27,1520383.4675731556,1553122.659918597,,,,,,,,,,,,
1991-10-04,1470424.1774394836,1503829.4669882432,,,,,,,,,,,,
1991-10-11,1507021.768018884,1538131.0666595502,,,,,,,,,,,,
1991-10-18,1547569.723747337,1566974.4616125552,,,,,,,,,,,,
1991-10-25,1542217.191047816,1560181.936883317,,,,,,,,,,,,
1991-11-01,1548019.0861883475,1566342.5942751642,,,,,,,,,,,,
1991-11-08,1578227.6927998331,1597013.6819606097,,,,,,,,,,,,
1991-11-15,1562908.8118833252,1583462.9077669508,,,,,,,,,,,,
1991-11-22,1529938.538480275,1560997.7607187005,,,,,,,,,,,,
1991-11-29,1576333.2872601063,1602310.4286020633,,,,,,,,,,,,
1991-12-06,1582248.3234494685,1613059.5071998897,,,,,,,,,,,,
1991-12-13,1634488.544033363,1653807.7313495465,,,,,,,,,,,,
1991-12-20,1687120.8594434485,1690278.3180321322,,,,,,,,,,,,
1991-12-27,1806670.495125606,1778899.1920130528,,,,,,,,,,,,
1992-01-03,1816086.388091247,1778096.3545897086,,,,,,,,,,,,
1992-01-10,1799501.6369651714,1775343.0241404176,,,,,,,,,,,,
1992-01-17,1771994.654003385,1751966.1348884152,,,,,,,,,,,,
1992-01-24,1761342.256161076,1746699.580725572,,,,,,,,,,,,
1992-01-31,1774860.306513754,1756461.4216465803,,,,,,,,,,,,
1992-02-07,1783141.6470328788,1762604.7826191487,,,,,,,,,,,,
1992-02-14,1745760.485255865,1738418.8458885113,,,,,,,,,,,,
1992-02-21,1744126.468400684,1737916.5997829847,,,,,,,,,,,,
1992-02-28,1755700.8002779488,1750861.1589574069,,,,,,,,,,,,
1992-03-06,1710699.3819563594,1718236.0241988148,,,,,,,,,,,,
1992-03-13,1732075.8703861583,1739674.104333784,,,,,,,,,,,,
1992-03-20,1742034.83349616,1759150.053208163,,,,,,,,,,,,
1992-03-27,1746849.4596899073,1771067.2167600207,,,,,,,,,,,,
1992-04-03,1755114.93071749,1779831.0926664285,,,,,,,,,,,,
1992-04-10,1760610.0128920258,1781997.2942582492,,,,,,,,,,,,
1992-04-17,1751819.8572921064,1783286.202375447,,,,,,,,,,,,
1992-04-24,1700235.8091299275,1740029.4164881527,,,,,,,,,,,,
1992-05-01,1740105.277967304,1769884.3217392776,,,,,,,,,,,,
1992-05-08,1778677.7706789682,1810749.1524924156,,,,,,,,,,,,
1992-05-15,1743606.835620569,1784830.3244828144,,,,,,,,,,,,
1992-05-22,1760166.2864833844,1804224.923848457,,,,,,,,,,,,
1992-05-29,1789588.4988076123,1831917.382178778,,,,,,,,,,,,
1992-06-05,1733579.2116711307,1786733.1884817705,,,,,,,,,,,,
1992-06-12,1725017.791533974,1783833.8523992125,,,,,,,,,,,,
1992-06-19,1696774.1371429462,1757824.1447477709,,,,,,,,,,,,
1992-06-26,1728478.0172159877,1782512.7681349765,,,,,,,,,,,,
1992-07-03,1747099.241420239,1808808.3011503895,,,,,,,,,,,,
1992-07-10,1747272.1373058397,1808139.5870779466,,,,,,,,,,,,
1992-07-17,1746542.839373039,1821339.6778521237,,,,,,,,,,,,
1992-07-24,1750101.91253948,1827020.9047149932,,,,,,,,,,,,
1992-07-31,1814273.4123618305,1892250.1913906047,,,,,,,,,,,,
1992-08-07,1787978.3085292722,1879057.8121959,,,,,,,,,,,,
1992-08-14,1805141.769217666,1899572.2356240333,,,,,,,,,,,,
1992-08-21,1770169.6502863294,1874569.0559035218,,,,,,,,,,,,
1992-08-28,1809942.588738691,1918950.2038480379,,,,,,,,,,,,
1992-09-04,1835358.2974873905,1954107.6474557777,,,,,,,,,,,,
1992-09-11,1908647.847729541,2009479.0781917765,,,,,,,,,,,,
1992-09-18,1916485.6849257504,2011491.928645099,,,,,,,,,,,,
1992-09-25,1879552.6684825995,1983976.7542699247,,,,,,,,,,,,
1992-10-02,1846602.046982241,1951658.2132138333,,,,,,,,,,,,
1992-10-09,1847767.3730373904,1957826.2588927872,,,,,,,,,,,,
1992-10-16,1900612.9465245933,2016827.4070569654,,,,,,,,,,,,
1992-10-23,1921149.3982854488,2042686.5772083274,,,,,,,,,,,,
1992-10-30,1958597.8341914848,2081793.4564878356,,,,,,,,,,,,
1992-11-06,1972733.1246803424,2103003.619535028,,,,,,,,,,,,
1992-11-13,1987583.73795051,2118139.1733643776,,,,,,,,,,,,
1992-11-20,1999914.382912252,2142806.818135162,,,,,,,,,,,,
1992-11-27,2016164.3756597452,2174481.9001406343,,,,,,,,,,,,
1992-12-04,2043842.85909736,2217631.788796013,,,,,,,,,,,,
1992-12-11,2034883.143533645,2212897.41981047,,,,,,,,,,,,
1992-12-18,2084656.6410737184,2260525.5228375234,,,,,,,,,,,,
1992-12-25,2068905.216119418,2255315.2605022457,,,,,,,,,,,,
1993-01-01,2037017.9491523888,2231399.38373247,,,,,,,,,,,,
1993-01-08,1990622.0104274896,2189423.455240467,,,,,,,,,,,,
1993-01-15,2018034.4954470447,2225928.5645612422,,,,,,,,,,,,
1993-01-22,2012436.035868637,2219683.408029788,,,,,,,,,,,,
1993-01-29,2030402.1128255995,2225468.2221118584,,,,,,,,,,,,
1993-02-05,2031976.5330419184,2232128.688996235,,,,,,,,,,,,
1993-02-12,2028211.8922630064,2232422.8762274515,,,,,,,,,,,,
1993-02-19,1895331.468315765,2097105.4295810661,,,,,,,,,,,,
1993-02-26,1953996.9210997827,2167949.9068156844,,,,,,,,,,,,
1993-03-05,2012840.9063362456,2235630.071798457,,,,,,,,,,,,
1993-03-12,2017324.3623313825,2243247.69962599,,,,,,,,,,,,
1993-03-19,1989682.893093128,2234891.882588046,,,,,,,,,,,,
1993-03-26,1985017.246138188,2233803.243209648,,,,,,,,,,,,
1993-04-02,1931443.8598502928,2188960.6041642283,,,,,,,,,,,,
1993-04-09,1906682.7622685144,2180587.737619579,,,,,,,,,,,,
1993-04-16,1858814.5465150692,2138702.5896878387,,,,,,,,,,,,
1993-04-23,1845222.0063150143,2123859.161362966,,,,,,,,,,,,
1993-04-30,1888623.2429519217,2160010.2403512313,,,,,,,,,,,,
1993-05-07,1899633.976984648,2171764.6542099374,,,,,,,,,,,,
1993-05-14,1898227.3043474648,2172362.6611936023,,,,,,,,,,,,
1993-05-21,1952042.680612001,2232229.0290831537,,,,,,,,,,,,
1993-05-28,1947596.239745216,2236596.442552099,,,,,,,,,,,,
1993-06-04,1904998.1338839813,2200868.103363642,,,,,,,,,,,,
1993-06-11,1914203.957606258,2216015.0290409965,,,,,,,,,,,,
1993-06-18,1858370.517554161,2163879.589913155,,,,,,,,,,,,
1993-06-25,1878545.8847738835,2194453.297653895,,,,,,,,,,,,
1993-07-02,1851302.9995511812,2169276.53830836,,,,,,,,,,,,
1993-07-09,1845077.350503068,2168667.2563853376,,,,,,,,,,,,
1993-07-16,1835152.741052976,2167417.858731679,,,,,,,,,,,,
1993-07-23,1848998.739650366,2195322.6075240914,,,,,,,,,,,,
1993-07-30,1861391.114668409,2199135.852912448,,,,,,,,,,,,
1993-08-06,1878794.8902413456,2218565.2625792995,,,,,,,,,,,,
1993-08-13,1881363.233349855,2226293.96990642,,,,,,,,,,,,
1993-08-20,1889296.4099601,2230746.9535505218,,,,,,,,,,,,
1993-08-27,1884861.7132620087,2235166.410834169,,,,,,,,,,,,
1993-09-03,1874188.188333144,2232355.560822554,,,,,,,,,,,,
1993-09-10,1871680.434705227,2234316.4502561167,,,,,,,,,,,,
1993-09-17,1816944.60215928,2179478.8661998296,,,,,,,,,,,,
1993-09-24,1869708.2134774672,2241905.5899933437,,,,,,,,,,,,
1993-10-01,1854491.816837026,2230941.0211739647,,,,,,,,,,,,
1993-10-08,1866775.2268678471,2245862.571891473,,,,,,,,,,,,
1993-10-15,1914596.231006072,2284447.6798129044,,,,,,,,,,,,
1993-10-22,1900640.980742445,2268022.7145509375,,,,,,,,,,,,
1993-10-29,1921645.97709037,2285404.516731246,,,,,,,,,,,,
1993-11-05,1903159.862198833,2270415.251951207,,,,,,,,,,,,
1993-11-12,1937540.685669717,2312825.9700302663,,,,,,,,,,,,
1993-11-19,1921511.675050776,2298620.0921070282,,,,,,,,,,,,
1993-11-26,1954268.4167583208,2342242.660658689,,,,,,,,,,,,
1993-12-03,1977986.351154824,2360342.102992822,,,,,,,,,,,,
1993-12-10,1954536.5555207897,2344883.408776874,,,,,,,,,,,,
1993-12-17,1946670.4228195231,2350822.733281108,,,,,,,,,,,,
1993-12-24,1965138.1195897209,2383052.901208236,,,,,,,,,,,,
1993-12-31,1940966.7387875668,2351735.325465798,,,,,,,,,,,,
1994-01-07,1970328.0045966648,2399307.725733232,,,,,,,,,,,,
1994-01-14,1962379.6021913397,2412509.6330775134,,,,,,,,,,,,
1994-01-21,1950419.217118072,2402471.91382084,,,,,,,,,,,,
1994-01-28,1986766.386672524,2450876.846865374,,,,,,,,,,,,
1994-02-04,1976085.19081106,2421811.0137996892,,,,,,,,,,,,
1994-02-11,1987328.2049977095,2445106.5857306747,,,,,,,,,,,,
1994-02-18,1971497.543216816,2429796.275875451,,,,,,,,,,,,
1994-02-25,1984995.8031464356,2449152.023436356,,,,,,,,,,,,
1994-03-04,1994870.2186504933,2459691.4576081727,,,,,,,,,,,,
1994-03-11,1996569.7252083772,2475125.2858506166,,,,,,,,,,,,
1994-03-18,2013470.2640543133,2510944.0841599624,,,,,,,,,,,,
1994-03-25,1980437.1678700573,2482432.2534617838,,,,,,,,,,,,
1994-04-01,1880438.8435708124,2366823.366023207,,,,,,,,,,,,
1994-04-08,1932199.825629089,2463224.1414246615,,,,,,,,,,,,
1994-04-15,1876993.1823033888,2408785.0232357746,,,,,,,,,,,,
1994-04-22,1927357.890337707,2463519.870670811,,,,,,,,,,,,
1994-04-29,1951290.076464084,2488636.7473149975,,,,,,,,,,,,
1994-05-06,1892304.200056733,2435831.7317459295,,,,,,,,,,,,
1994-05-13,1906988.6834908472,2447893.4648965476,,,,,,,,,,,,
1994-05-20,1958325.6441949576,2516444.6197517077,,,,,,,,,,,,
1994-05-27,2009205.98541812,2561426.179326436,,,,,,,,,,,,
1994-06-03,2003031.783326191,2576923.178082502,,,,,,,,,,,,
1994-06-10,2000500.949694065,2587728.325150495,,,,,,,,,,,,
1994-06-17,1971640.941082102,2561704.292966765,,,,,,,,,,,,
1994-06-24,1930668.7534288955,2503823.5900385682,,,,,,,,,,,,
1994-07-01,1946651.3151995903,2524532.2398171774,,,,,,,,,,,,
1994-07-08,1950534.787547736,2530854.2715804637,,,,,,,,,,,,
1994-07-15,1959549.535772444,2548041.176908509,,,,,,,,,,,,
1994-07-22,1937026.386595716,2521906.717484029,,,,,,,,,,,,
1994-07-29,1979380.3769364352,2568214.0209949436,,,,,,,,,,,,
1994-08-05,1969207.7588887431,2563549.982492745,,,,,,,,,,,,
1994-08-12,2002830.6315153465,2605999.57084859,,,,,,,,,,,,
1994-08-19,2041167.5985331936,2627397.5346604837,,,,,,,,,,,,
1994-08-26,2080241.6982284037,2677564.4156032996,,,,,,,,,,,,
1994-09-02,2059156.226615759,2673739.2276578182,,,,,,,,,,,,
1994-09-09,2058812.3757221345,2697434.57963281,,,,,,,,,,,,
1994-09-16,2072556.643591629,2715380.9215759723,,,,,,,,,,,,
1994-09-23,2038620.821905834,2667177.744228042,,,,,,,,,,,,
1994-09-30,2052386.279176639,2673697.993471761,,,,,,,,,,,,
1994-10-07,2044544.9159726736,2683567.1071837316,,,,,,,,,,,,
1994-10-14,2077157.6445282968,2725307.525531621,,,,,,,,,,,,
1994-10-21,2063537.513609284,2697896.2540346663,,,,,,,,,,,,
1994-10-28,2104690.897047137,2766549.1077468144,,,,,,,,,,,,
1994-11-04,2093371.6071583768,2751619.53979155,,,,,,,,,,,,
1994-11-11,2147533.599366899,2815873.809689935,,,,,,,,,,,,
1994-11-18,2128301.36674186,2786830.9054824575,,,,,,,,,,,,
1994-11-25,2119611.468826641,2792268.4833680713,,,,,,,,,,,,
1994-12-02,2103501.214378971,2787052.695992033,,,,,,,,,,,,
1994-12-09,2085676.6836239945,2777902.868730717,,,,,,,,,,,,
1994-12-16,2144754.522724123,2841617.751813071,,,,,,,,,,,,
1994-12-23,2176916.2143177656,2870929.5636339067,,,,,,,,,,,,
1994-12-30,2180161.1218318786,2876575.540151137,,,,,,,,,,,,
1995-01-06,2145214.0907250894,2848890.805682188,999999.9999999994,1000000.0,,,,,,,,,,
1995-01-13,2194906.142964327,2916538.094417834,1006988.9058046384,1006856.1127441963,,,,,,,,,,
1995-01-20,2194595.0934729245,2917808.600684722,1008582.6586542942,1009041.1489182719,,,,,,,,,,
1995-01-27,2252340.829133213,2968770.069228604,1016392.738516846,1013776.3038093268,,,,,,,,,,
1995-02-03,2310095.0817166744,3031179.202432715,1024785.889503414,1021380.812615274,,,,,,,,,,
1995-02-10,2305841.8481232915,3035717.507015101,1026365.851419502,1022643.5868407743,,,,,,,,,,
1995-02-17,2295461.403056172,3049068.356459312,1022669.017291396,1019608.6325633904,,,,,,,,,,
1995-02-24,2315423.4650868205,3081449.8042136314,1024898.0613869828,1022114.1915305716,,,,,,,,,,
1995-03-03,2341310.176395483,3101494.9977898924,1031796.0275675516,1028335.4349251888,,,,,,,,,,
1995-03-10,2370969.289922095,3131350.0631290697,1036497.3391715356,1032771.9459579505,,,,,,,,,,
1995-03-17,2419865.105530516,3169158.9158459576,1046338.839280222,1042462.802686587,,,,,,,,,,
1995-03-24,2423538.759483675,3203577.2270756457,1048754.585336749,1045660.1078979486,,,,,,,,,,
1995-03-31,2412995.468475596,3195882.5595975677,1044656.8794876442,1042777.9289000477,,,,,,,,,,
1995-04-07,2420834.3956743106,3218050.4193548225,1043131.299032668,1041490.1952655177,,,,,,,,,,
1995-04-14,2431731.184320494,3218430.5556581942,1047695.5841839308,1046863.0860825615,,,,,,,,,,
1995-04-21,2453963.986076615,3250396.190023681,1042035.1051374105,1039787.90681775,,,,,,,,,,
1995-04-28,2446100.6847228445,3245078.9372864068,1042746.8147856314,1041176.7191640361,,,,,,,,,,
1995-05-05,2500090.0042619663,3294864.688614529,1049230.086647766,1046848.8398850065,,,,,,,,,,
1995-05-12,2507446.6252739467,3316339.6554052434,1058510.6605435268,1057746.4072120583,,,,,,,,,,
1995-05-19,2481188.358959996,3291885.4183651255,1054439.0120154088,1054425.416661012,,,,,,,,,,
1995-05-26,2468593.954354462,3291981.0450131446,1051809.1792002534,1052373.8874356064,,,,,,,,,,
1995-06-02,2508107.6971412664,3350353.8111074264,1064382.7944030766,1064720.7976527412,,,,,,,,,,
1995-06-09,2520763.003561518,3376959.118606649,1068403.1205300794,1069650.3372280358,,,,,,,,,,
1995-06-16,2569314.079076342,3446868.371538944,1076069.791927771,1077958.9589480832,,,,,,,,,,
1995-06-23,2579064.393632892,3464707.857399484,1081609.9008935385,1084658.0200769335,,,,,,,,,,
1995-06-30,2577927.5158521524,3461673.855529533,1081653.8947724742,1084940.4941219862,,,,,,,,,,
1995-07-07,2598885.099274554,3497076.001197124,1090945.4501476863,1093894.0291557263,,,,,,,,,,
1995-07-14,2613603.019160434,3520721.899813001,1106693.4690129217,1111601.4157107873,,,,,,,,,,
1995-07-21,2603026.777145636,3521182.5315508195,1093238.809098221,1098123.3892324632,,,,,,,,,,
1995-07-28,2685261.4769591438,3626603.6516209603,1106633.456230756,1109513.3518791227,,,,,,,,,,
1995-08-04,2674362.986132576,3623015.639540647,1096753.5357816145,1100836.7954909496,,,,,,,,,,
1995-08-11,2690442.072045131,3632561.9194277413,1100470.3311283768,1104073.3401940155,,,,,,,,,,
1995-08-18,2681944.995778349,3640164.225769841,1101552.813363235,1107248.894431782,,,,,,,,,,
1995-08-25,2683006.186708227,3648005.0909571536,1093543.670226209,1100239.515097046,,,,,,,,,,
1995-09-01,2696983.5807482856,3668369.953953136,1091378.3961538807,1098623.3306242134,,,,,,,,,,
1995-09-08,2736215.5917510632,3726353.7667504917,1112197.4581002062,1120363.3719298,,,,,,,,,,
1995-09-15,2817373.406752518,3801016.4148012404,1115010.5624192543,1121631.7869691558,,,,,,,,,,
1995-09-22,2866632.738424689,3800866.3394893957,1117675.8420677767,1123350.0069075979,,,,,,,,,,
1995-09-29,2866255.1631602305,3812791.191210112,1118113.7557584927,1126052.9136281863,,,,,,,,,,
1995-10-06,2861725.4141375083,3791980.114482131,1113418.60941387,1121094.39430606,,,,,,,,,,
1995-10-13,2890371.856643451,3850170.335797339,1119601.3605389555,1126131.7241108667,,,,,,,,,,
1995-10-20,2910215.561631025,3859634.353097977,1136295.8351942608,1140444.830155518,,,,,,,,,,
1995-10-27,2916525.6075376496,3857757.1562311435,1142878.0548232049,1148435.5291401178,,,,,,,,,,
1995-11-03,2959678.9775679912,3938908.147756067,1163681.247576294,1171179.1007936294,,,,,,,,,,
1995-11-10,2987000.9814418927,3992045.42212568,1168959.8222488058,1175394.4230247315,,,,,,,,,,
1995-11-17,3007188.403768094,4032186.0771326623,1163747.5087228157,1169179.0410396263,,,,,,,,,,
1995-11-24,3022474.9360797666,4071136.599342852,1169666.1506853916,1175771.4528646036,,,,,,,,,,
1995-12-01,3051155.232272254,4102123.6529409504,1174319.5907249302,1179810.1587483927,,,,,,,,,,
1995-12-08,3100933.9185105623,4143416.4425914874,1189908.7636744287,1196331.8419345065,,,,,,,,,,
1995-12-15,3073829.291958791,4101728.906862173,1173656.1057249738,1183469.3078310187,,,,,,,,,,
1995-12-22,3077046.807695812,4119770.7661147937,1183385.6983255432,1194588.5348213203,,,,,,,,,,
1995-12-29,3113015.2356983973,4166173.616097359,1184159.502020824,1196539.9233145856,,,,,,,,,,
1996-01-05,3058637.768183933,4127977.8523402256,1170618.559664051,1182974.5305638523,,,,,,,,,,
1996-01-12,2977818.225546088,4045020.819935867,1146925.208342653,1161893.9781249622,,,,,,,,,,
1996-01-19,3064542.843004523,4197388.748846185,1163494.3470697058,1176646.3796228662,,,,,,,,,,
1996-01-26,3148130.0027480214,4288389.006112722,1182507.7896690413,1193091.0570724667,,,,,,,,,,
1996-02-02,3239177.924920128,4399468.256423896,1207821.9430879373,1217556.6337188527,,,,,,,,,,
1996-02-09,3354878.842306493,4498784.842974172,1236749.0422044618,1244579.8856278742,,,,,,,,,,
1996-02-16,3242976.531248393,4408599.382437513,1216953.7008945988,1229158.1937628302,,,,,,,,,,
1996-02-23,3261139.5420815,4406823.519943359,1224694.1031796215,1237907.259453948,,,,,,,,,,
1996-03-01,3327747.916725463,4516805.991941127,1222880.8492418171,1235799.7889919882,,,,,,,,,,
1996-03-08,3291199.116430933,4460980.481988672,1213618.6493777474,1227453.181969615,,,,,,,,,,
1996-03-15,3408077.285141957,4643975.521774419,1246956.4209927053,1263609.2139851123,,,,,,,,,,
1996-03-22,3385082.6771592507,4642801.952205304,1231285.4160224905,1249428.056896122,,,,,,,,,,
1996-03-29,3385530.818095698,4657051.151736259,1237462.834955979,1257450.845746871,,,,,,,,,,
1996-04-05,3321761.138961399,4614194.005883255,1221795.5990853508,1243433.1049900365,,,,,,,,,,
1996-04-12,3301608.026584278,4596625.554507256,1219981.523718363,1242746.1014706963,,,,,,,,,,
1996-04-19,3322389.1071085315,4628182.0053374665,1236270.458221261,1260659.0540686892,,,,,,,,,,
1996-04-26,3325607.2624909724,4663701.619627757,1249107.4135444202,1273692.3467635796,,,,,,,,,,
1996-05-03,3271113.261572424,4595598.923091022,1231696.5013626814,1258617.4993191496,,,,,,,,,,
1996-05-10,3446045.943171956,4766732.47912241,1266411.0881398595,1292877.993388194,,,,,,,,,,
1996-05-17,3490041.467199028,4804272.873296927,1275077.244172921,1301647.7028446475,,,,,,,,,,
1996-05-24,3541873.4043517155,4860403.075479485,1280225.7267958922,1303437.7039075866,,,,,,,,,,
1996-05-31,3501806.631593528,4816895.39375406,1284806.9945311523,1312679.7898363336,,,,,,,,,,
1996-06-07,3579548.5605028905,4901662.151505578,1291695.5989736323,1316364.1694344038,,,,,,,,,,
1996-06-14,3540166.6210673763,4849719.373926399,1289248.1614947666,1312858.6574851947,,,,,,,,,,
1996-06-21,3575193.7532851044,4901687.64750984,1298489.611160404,1319652.9796909518,,,,,,,,,,
1996-06-28,3602859.378346867,4958451.606657493,1305555.766290261,1328308.96384482,,,,,,,,,,
1996-07-05,3453316.2206259607,4809008.900826115,1261512.7933855627,1286611.8681468533,,,,,,,,,,
1996-07-12,3328184.200129052,4654050.376837374,1199533.236695854,1220976.6780665612,,,,,,,,,,
1996-07-19,3373647.354215705,4709371.150729434,1218909.3520221603,1239754.8999558964,,,,,,,,,,
1996-07-26,3357692.969827923,4737700.987605254,1221249.9552477,1244209.7375283274,,,,,,,,,,
1996-08-02,3537019.327553336,4945868.401429231,1269027.536386907,1289119.4908089188,,,,,,,,,,
1996-08-09,3588915.0031784256,5006005.092794366,1294616.7124567218,1316882.2096431924,,,,,,,,,,
1996-08-16,3577765.286755976,5002744.361189373,1287056.365178004,1311165.1631907623,,,,,,,,,,
1996-08-23,3607585.2293664496,5049691.792682848,1291424.0629524817,1315676.81124323,,,,,,,,,,
1996-08-30,3515526.99005444,4955208.827032198,1267878.9398470677,1293918.3821360962,,,,,,,,,,
1996-09-06,3645195.646262802,5063183.009540824,1296313.0602176809,1321906.1429897044,,,,,,,,,,
1996-09-13,3789379.297791177,5243322.225095704,1354456.7756344029,1380673.9109280487,,,,,,,,,,
1996-09-20,3803833.992747467,5247547.865722786,1373775.508427388,1399637.2064555662,,,,,,,,,,
1996-09-27,3791349.2952729417,5244647.306413325,1363440.4277528948,1391625.8703747133,,,,,,,,,,
1996-10-04,3826438.823994818,5321436.798979065,1388466.490736886,1418689.2035726968,,,,,,,,,,
1996-10-11,3822345.858669844,5317700.114286705,1388960.2124673969,1421445.5866971002,,,,,,,,,,
1996-10-18,3834237.2966758288,5324369.980395153,1385297.2958142192,1417563.4658786524,,,,,,,,,,
1996-10-25,3768054.601323896,5280713.671597459,1366324.1047877013,1397494.9194072497,,,,,,,,,,
1996-11-01,3719209.738891124,5192999.930080658,1375134.850634947,1405740.7290426642,,,,,,,,,,
1996-11-08,3904412.68900012,5408277.894551676,1444661.7097408934,1473837.490628777,,,,,,,,,,
1996-11-15,3896790.725374133,5398640.195517655,1433993.2693975384,1460881.264064827,,,,,,,,,,
1996-11-22,3918725.4961463474,5460302.815856265,1454543.3159705014,1484284.759165164,,,,,,,,,,
1996-11-29,3905844.929091529,5466479.230674596,1459698.468534917,1491309.3482239537,,,,,,,,,,
1996-12-06,3864227.433512821,5434119.214165378,1458926.976822259,1495133.256061713,,,,,,,,,,
1996-12-13,3702360.996614359,5264255.180685706,1427406.6921896269,1467688.4124684082,,,,,,,,,,
1996-12-20,3927130.5634687217,5558842.6375304805,1473886.4078111018,1514063.5491792671,,,,,,,,,,
1996-12-27,3956498.555131085,5597887.302608396,1476258.9554641005,1516750.4210813504,,,,,,,,,,
1997-01-03,3882542.138104679,5513985.858566731,1469189.550891773,1515056.2756883055,,,,,,,,,,
1997-01-10,3938292.4996888167,5577721.440551561,1480940.6148112805,1527774.5754766273,,,,,,,,,,
1997-01-17,4061192.7688527135,5748597.543112447,1499361.9681548069,1547338.7751195221,,,,,,,,,,
1997-01-24,4002542.494852167,5700266.871177055,1508577.7431548554,1559128.3359504854,,,,,,,,,,
1997-01-31,4106485.6567402775,5850823.659299217,1560372.9036404104,1613036.4131012666,,,,,,,,,,
1997-02-07,4153842.749453663,5972011.593719148,1560514.6530158138,1607841.002830733,,,,,,,,,,
1997-02-14,4320472.503542065,6158725.76896188,1598264.1802148784,1646779.0954736688,,,,,,,,,,
1997-02-21,4271553.300991864,6088846.983170276,1568977.1708424743,1617154.4749101526,,,,,,,,,,
1997-02-28,4217920.071881611,6043595.700117384,1563011.1837693967,1616677.4409345076,,,,,,,,,,
1997-03-07,4264235.822450243,6121728.036982582,1570629.35454511,1624721.12665267,,,,,,,,,,
1997-03-14,4203213.395163709,6017540.916239296,1566305.7605771022,1622705.5470941067,,,,,,,,,,
1997-03-21,4199616.179944339,6034985.147916909,1550306.530257946,1607514.3560943664,,,,,,,,,,
1997-03-28,4002474.670747318,5775480.702127432,1513188.3117974869,1572687.6387196651,,,,,,,,,,
1997-04-04,4007733.734764005,5739388.486894997,1531151.5943829753,1593599.822595025,,,,,,,,,,
1997-04-11,3947947.9610924455,5692122.538287076,1498790.6694773792,1560534.6795745543,,,,,,,,,,
1997-04-18,4027173.549131272,5733573.759491657,1534199.3369965125,1590581.998707238,,,,,,,,,,
1997-04-25,4121612.512582864,5885294.245198296,1574097.3007821457,1628988.7915162586,,,,,,,,,,
1997-05-02,4410276.7377774855,6231931.050745798,1666331.4741151065,1719332.7445208807,,,,,,,,,,
1997-05-09,4387161.235355476,6221945.698239583,1667011.934757562,1718555.649786179,,,,,,,,,,
1997-05-16,4391069.247303649,6222325.844461067,1655455.8606169885,1708894.6951629543,,,,,,,,,,
1997-05-23,4414934.500600973,6280750.908799451,1691860.3841855398,1750352.818481387,,,,,,,,,,
1997-05-30,4434936.571041274,6307320.634659926,1677587.3946927,1737545.7333818031,,,,,,,,,,
1997-06-06,4522961.244356641,6432657.056683799,1700854.5698177677,1761283.447983881,,,,,,,,,,
1997-06-13,4704471.105446064,6631936.049217478,1744721.7818958985,1797560.2894037052,,,,,,,,,,
1997-06-20,4628170.170416895,6592264.9665065715,1720830.65807482,1779050.331061783,,,,,,,,,,
1997-06-27,4621780.791373211,6594009.328927631,1714660.3662989142,1772514.793311613,,,,,,,,,,
1997-07-04,4754679.313618485,6749216.763245704,1745704.346366736,1806184.541212348,,,,,,,,,,
1997-07-11,4791400.485490578,6798055.628948156,1777763.175473801,1836206.5315763978,,,,,,,,,,
1997-07-18,4746159.63694274,6734108.312566252,1827610.9912880189,1881198.4427125002,,,,,,,,,,
1997-07-25,4863455.792499054,6880100.326008663,1861754.10763686,1912762.8676857024,,,,,,,,,,
1997-08-01,4903531.113681355,6983974.95275594,1905116.5074809429,1964829.7359567343,,,,,,,,,,
