Date,1990_base,1990_cc_h0,1990_cc_h5,1990_cc_all_h5,1995_base,1995_cc_h0,1995_cc_h5,1995_cc_all_h5,2000_base,2000_cc_h0,2000_cc_h5,2000_cc_all_h5,2005_base,2005_cc_h0,2005_cc_h5,2005_cc_all_h5,2010_base,2010_cc_h0,2010_cc_h5,2010_cc_all_h5,2015_base,2015_cc_h0,2015_cc_h5,2015_cc_all_h5,2020_base,2020_cc_h0,2020_cc_h5,2020_cc_all_h5
1990-12-14,1101173.8634366328,1133158.4883314047,1123145.9298352976,1144118.35564768,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-21,1115932.180124762,1145934.2491816073,1135002.7059950705,1159657.971455701,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-28,1117099.336161747,1146597.67836731,1135627.504298673,1163354.3242814946,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-04,1055755.371886598,1098858.1037998549,1088353.3297539388,1123804.0742550688,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-11,1053056.9308891397,1097146.474650567,1086545.9274872295,1122492.2991710708,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-18,1140031.7604129552,1177267.5667866035,1165488.1359954278,1201585.46784412,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-25,1158519.4024776006,1197438.7877345856,1185527.488498297,1222941.968642499,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-01,1212964.3169135686,1252627.5736636096,1238392.6815160667,1265227.260185846,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-08,1291127.8953826027,1314268.8544143979,1297957.8185612909,1297789.0200384543,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-15,1305058.4536381597,1327082.2358183777,1307250.327592176,1312370.2932784518,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-22,1316265.2646733643,1328159.9902486617,1308886.134465063,1313678.4300652929,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-01,1311330.3320055157,1330197.3322685533,1310482.3166891509,1321812.9717591244,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-08,1351034.4660934897,1364752.20194996,1344147.267631726,1353287.5799403347,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-15,1342459.9946222226,1369241.5117591196,1347628.0139736352,1364483.838218708,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-22,1338787.7116192805,1373431.7885203098,1350915.3273400436,1367694.8301305831,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-29,1357861.2951442474,1391276.9958602912,1368300.355224153,1385186.458138704,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-05,1386666.668849805,1416309.9465322169,1393165.163090615,1400714.6644260245,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-12,1399110.6037346204,1424137.9822350424,1400557.5128664132,1405111.533378423,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-19,1393441.6595840603,1426580.660718301,1402624.3915048083,1414611.4616309234,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-26,1368602.1627145328,1399693.4855221172,1376396.5670502614,1393138.8312106756,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-03,1394962.5965772115,1422055.0129601574,1398793.253822041,1414877.737038756,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-10,1372439.770410197,1399412.2042208794,1377459.5154517097,1391133.8451446244,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-17,1340807.207433211,1374362.4906175006,1351777.1852904635,1372829.053143218,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-24,1385969.743658026,1417838.5343593576,1394367.580597506,1408689.6118606185,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-31,1415280.5148772136,1440884.2164517178,1415314.7223634857,1422410.194486721,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-07,1379732.3712423986,1409902.353663345,1385008.2052042503,1398211.7735943238,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-14,1395893.756705691,1427131.5481801992,1401570.677010047,1416639.6360841542,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-21,1364307.432942362,1399766.9481181253,1374531.6263531365,1398133.477217328,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-28,1398321.4064941988,1429746.6695298003,1404058.9066521353,1419356.1962565072,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-05,1405749.4771374068,1438907.979310333,1413691.9722509433,1428460.756434806,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-12,1443018.301900695,1473006.493180128,1446710.9963639118,1458145.8119434598,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-19,1437633.658497949,1473523.1708725465,1446888.4684744547,1468124.094245362,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-26,1445401.0626690832,1494264.9318852965,1465464.2104210705,1481406.77973854,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-02,1461845.6675452946,1507710.8758071035,1478666.2722669682,1497090.8813746015,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-09,1484122.1245772128,1528297.0269806476,1498893.2163964375,1510989.4647583787,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-16,1433273.5412614096,1490767.6221095743,1461760.0713212416,1486677.6578599033,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-23,1518510.2691961422,1570166.3876737452,1539077.0241088811,1562568.3765391756,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-30,1539084.5291012854,1589733.6118759234,1558320.9287302003,1578918.3484544486,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-06,1495986.671918782,1558899.6113895418,1527827.761144619,1554341.1661422257,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-13,1501419.388152993,1561705.1361363472,1529637.576057722,1560834.2967713056,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-20,1510754.1694976613,1574586.0588328294,1541245.2091451394,1577102.8730550963,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-27,1520383.4675731556,1587360.336400728,1553122.659918597,1591076.9542333216,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-04,1470424.1774394836,1535415.4923601467,1503829.4669882432,1535891.5710373374,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-11,1507021.768018884,1570159.5598889857,1538131.0666595502,1564635.539846193,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-18,1547569.723747337,1599962.579254243,1566974.4616125552,1593799.6775242027,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-25,1542217.191047816,1592873.001374756,1560181.936883317,1588323.1688204342,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-01,1548019.0861883475,1598936.7518766792,1566342.5942751642,1595089.6304899738,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-08,1578227.6927998331,1630276.0039815241,1597013.6819606097,1622214.5322359954,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-15,1562908.8118833252,1617127.4120415547,1583462.9077669508,1609889.2897593104,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-22,1529938.538480275,1594743.7852946674,1560997.7607187005,1598497.113073493,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-29,1576333.2872601063,1637238.5567624606,1602310.4286020633,1636730.9483502689,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-06,1582248.3234494685,1647825.7342890387,1613059.5071998897,1648562.640102091,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-13,1634488.544033363,1691000.8002655604,1653807.7313495465,1683712.1429149357,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-20,1687120.8594434485,1729404.4329211859,1690278.3180321322,1714828.0434892527,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-27,1806670.495125606,1823097.5352471804,1778899.1920130528,1776268.870475132,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-03,1816086.388091247,1824342.8680154777,1778096.3545897086,1766208.5877760262,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-10,1799501.6369651714,1822914.1103682774,1775343.0241404176,1765103.6538428375,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-17,1771994.654003385,1800170.5914384895,1751966.1348884152,1751639.5585199173,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-24,1761342.256161076,1796267.3143728832,1746699.580725572,1751519.1809133065,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-31,1774860.306513754,1806867.862665531,1756461.4216465803,1761927.251150531,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-07,1783141.6470328788,1812689.9970143568,1762604.7826191487,1763337.6597127053,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-14,1745760.485255865,1788640.9703011732,1738418.8458885113,1750686.651373301,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-21,1744126.468400684,1788928.2791053604,1737916.5997829847,1749824.5916839368,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-28,1755700.8002779488,1801185.626684206,1750861.1589574069,1769591.6691245423,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-06,1710699.3819563594,1769787.2303007098,1718236.0241988148,1743594.100670955,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-13,1732075.8703861583,1791801.7071734557,1739674.104333784,1765107.3459263302,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-20,1742034.83349616,1812378.4134150106,1759150.053208163,1790210.6000929698,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-27,1746849.4596899073,1825085.7737036557,1771067.2167600207,1812503.0514711265,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-03,1755114.93071749,1835678.6642794206,1779831.0926664285,1827943.291041682,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-10,1760610.0128920258,1837232.7695322386,1781997.2942582492,1835501.385672748,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-17,1751819.8572921064,1840867.1609607502,1783286.202375447,1846744.8277600082,,,,,,,,,,,,,,,,,,,,,,,,
1992-04-24,1700235.8091299275,1797352.4164698636,1740029.4164881527,1810580.3417485266,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-01,1740105.277967304,1828945.4230825517,1769884.3217392776,1842120.8097071114,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-08,1778677.7706789682,1871119.0081281355,1810749.1524924156,1884128.1505698215,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-15,1743606.835620569,1844790.522277626,1784830.3244828144,1862635.8061405392,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-22,1760166.2864833844,1865946.0878710696,1804224.923848457,1888314.4587845367,,,,,,,,,,,,,,,,,,,,,,,,
1992-05-29,1789588.4988076123,1895017.7999509014,1831917.382178778,1912076.48475367,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-05,1733579.2116711307,1850619.982394916,1786733.1884817705,1873526.7213102493,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-12,1725017.791533974,1846957.1215424403,1783833.8523992125,1873772.3465386983,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-19,1696774.1371429462,1821247.2666070608,1757824.1447477709,1852988.943611783,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-26,1728478.0172159877,1846977.2868397073,1782512.7681349765,1881765.4895789693,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-03,1747099.241420239,1874802.078125813,1808808.3011503895,1914144.8763959657,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-10,1747272.1373058397,1876103.686752197,1808139.5870779466,1920674.3659242631,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-17,1746542.839373039,1889295.5909404727,1821339.6778521237,1942420.8021063462,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-24,1750101.91253948,1893801.2327862913,1827020.9047149932,1943008.8791315625,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-31,1814273.4123618305,1959915.6004789968,1892250.1913906047,2005575.5474619248,,,,,,,,,,,,,,,,,,,,,,,,
1992-08-07,1787978.3085292722,1946140.2981503292,1879057.8121959,1991787.6439288028,,,,,,,,,,,,,,,,,,,,,,,,
1992-08-14,1805141.769217666,1968374.7438398027,1899572.2356240333,2012073.242333108,,,,,,,,,,,,,,,,,,,,,,,,
1992-08-21,1770169.6502863294,1941326.7630790398,1874569.0559035218,1993055.097637007,,,,,,,,,,,,,,,,,,,,,,,,
1992-08-28,1809942.588738691,1987025.7174711362,1918950.2038480379,2040835.189683384,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-04,1835358.2974873905,2024572.1058088958,1954107.6474557777,2074245.237008794,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-11,1908647.847729541,2084649.8634018004,2009479.0781917765,2125100.2694630297,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-18,1916485.6849257504,2088042.7107613718,2011491.928645099,2126305.7011927413,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-25,1879552.6684825995,2060197.0485065388,1983976.7542699247,2106391.1579187685,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-02,1846602.046982241,2026148.58116351,1951658.2132138333,2081546.8297551763,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-09,1847767.3730373904,2032132.3720709532,1957826.2588927872,2089653.7131163205,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-16,1900612.9465245933,2092885.8741332907,2016827.4070569654,2152485.4554342437,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-23,1921149.3982854488,2119909.4685924896,2042686.5772083274,2176754.085345657,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-30,1958597.8341914848,2160758.0213747527,2081793.4564878356,2217553.1704536965,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-06,1972733.1246803424,2182251.8609179365,2103003.619535028,2240015.718267954,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-13,1987583.73795051,2200223.8884882526,2118139.1733643776,2264029.7391985916,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-20,1999914.382912252,2226229.147355531,2142806.818135162,2294324.6086456473,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-27,2016164.3756597452,2260860.3787028706,2174481.9001406343,2321769.878772613,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-04,2043842.85909736,2306463.1625806303,2217631.788796013,2353188.3796864324,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-11,2034883.143533645,2301624.0638481313,2212897.41981047,2356468.316391913,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-18,2084656.6410737184,2351892.7391043105,2260525.5228375234,2394754.412511686,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-25,2068905.216119418,2347800.442766163,2255315.2605022457,2387968.990326421,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-01,2037017.9491523888,2324275.9253879366,2231399.38373247,2378761.251846611,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-08,1990622.0104274896,2282311.055950999,2189423.455240467,2342271.1190837803,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-15,2018034.4954470447,2320601.34737706,2225928.5645612422,2379707.220058139,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-22,2012436.035868637,2314084.646760846,2219683.408029788,2377568.8969226377,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-29,2030402.1128255995,2320373.1135919103,2225468.2221118584,2380528.9481527125,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-05,2031976.5330419184,2330913.401439368,2232128.688996235,2379313.5216456363,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-12,2028211.8922630064,2330727.3217319422,2232422.8762274515,2388989.9035201063,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-19,1895331.468315765,2193740.7185267997,2097105.4295810661,2250856.101049324,,,,,,,,,,,,,,,,,,,,,,,,
1993-02-26,1953996.9210997827,2266545.9790050625,2167949.9068156844,2333032.4572197795,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-05,2012840.9063362456,2339702.42817141,2235630.071798457,2391065.6750021963,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-12,2017324.3623313825,2348722.18904966,2243247.69962599,2403461.389931373,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-19,1989682.893093128,2342277.3077009614,2234891.882588046,2412654.382071548,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-26,1985017.246138188,2340395.0120093958,2233803.243209648,2421919.486185198,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-02,1931443.8598502928,2296706.7664336753,2188960.6041642283,2380550.339317831,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-09,1906682.7622685144,2291151.342283124,2180587.737619579,2381406.4511258467,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-16,1858814.5465150692,2247503.5638970286,2138702.5896878387,2349905.121191157,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-23,1845222.0063150143,2230691.5370994876,2123859.161362966,2340661.0455023265,,,,,,,,,,,,,,,,,,,,,,,,
1993-04-30,1888623.2429519217,2269241.203618178,2160010.2403512313,2374889.332523838,,,,,,,,,,,,,,,,,,,,,,,,
1993-05-07,1899633.976984648,2281198.937981866,2171764.6542099374,2386466.0406811354,,,,,,,,,,,,,,,,,,,,,,,,
1993-05-14,1898227.3043474648,2282564.638739509,2172362.6611936023,2391830.6320082205,,,,,,,,,,,,,,,,,,,,,,,,
1993-05-21,1952042.680612001,2345629.2377659315,2232229.0290831537,2433935.914118423,,,,,,,,,,,,,,,,,,,,,,,,
1993-05-28,1947596.239745216,2351527.3036878053,2236596.442552099,2447838.7523880475,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-04,1904998.1338839813,2316836.9243240757,2200868.103363642,2423392.040553495,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-11,1914203.957606258,2333413.6304503535,2216015.0290409965,2442238.4496918004,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-18,1858370.517554161,2280849.0996387717,2163879.589913155,2396033.1867418718,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-25,1878545.8847738835,2314189.057532325,2194453.297653895,2417761.341468919,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-02,1851302.9995511812,2288161.7142375633,2169276.53830836,2399081.075324311,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-09,1845077.350503068,2287569.019477702,2168667.2563853376,2404766.8904501535,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-16,1835152.741052976,2289224.986986095,2167417.858731679,2406561.068595754,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-23,1848998.739650366,2320084.916676469,2195322.6075240914,2427512.6268667025,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-30,1861391.114668409,2323266.6663991646,2199135.852912448,2427352.4887365075,,,,,,,,,,,,,,,,,,,,,,,,
1993-08-06,1878794.8902413456,2345292.9957395075,2218565.2625792995,2447798.7681619856,,,,,,,,,,,,,,,,,,,,,,,,
1993-08-13,1881363.233349855,2354055.1856967504,2226293.96990642,2459298.8558902075,,,,,,,,,,,,,,,,,,,,,,,,
1993-08-20,1889296.4099601,2360635.939816771,2230746.9535505218,2472896.757818532,,,,,,,,,,,,,,,,,,,,,,,,
1993-08-27,1884861.7132620087,2366394.2275298843,2235166.410834169,2474899.5024041506,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-03,1874188.188333144,2365004.4970241277,2232355.560822554,2478097.801983689,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-10,1871680.434705227,2368309.816076265,2234316.4502561167,2483229.449717637,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-17,1816944.60215928,2311798.996190145,2179478.8661998296,2432507.2820201176,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-24,1869708.2134774672,2377893.4893494295,2241905.5899933437,2485547.9540616306,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-01,1854491.816837026,2365779.665537942,2230941.0211739647,2484100.0843122206,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-08,1866775.2268678471,2381134.159792284,2245862.571891473,2495318.8964851745,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-15,1914596.231006072,2421582.586430049,2284447.6798129044,2523498.489638209,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-22,1900640.980742445,2405606.1330049047,2268022.7145509375,2508389.5240393016,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-29,1921645.97709037,2423175.3036955334,2285404.516731246,2519299.3566141822,,,,,,,,,,,,,,,,,,,,,,,,
1993-11-05,1903159.862198833,2405877.586465081,2270415.251951207,2502208.598405417,,,,,,,,,,,,,,,,,,,,,,,,
1993-11-12,1937540.685669717,2449065.7843386135,2312825.9700302663,2540957.591468294,,,,,,,,,,,,,,,,,,,,,,,,
1993-11-19,1921511.675050776,2433996.53859409,2298620.0921070282,2532048.939495237,,,,,,,,,,,,,,,,,,,,,,,,
1993-11-26,1954268.4167583208,2482968.7379798503,2342242.660658689,2586824.084141361,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-03,1977986.351154824,2501992.5506730536,2360342.102992822,2616948.5617147,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-10,1954536.5555207897,2486156.3173411367,2344883.408776874,2612505.0558824777,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-17,1946670.4228195231,2493033.9049067344,2350822.733281108,2631284.147508773,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-24,1965138.1195897209,2528564.220542526,2383052.901208236,2675367.0033160476,,,,,,,,,,,,,,,,,,,,,,,,
1993-12-31,1940966.7387875668,2494650.513085788,2351735.325465798,2641203.0768031925,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-07,1970328.0045966648,2547221.822026979,2399307.725733232,2694190.005848882,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-14,1962379.6021913397,2564405.286477571,2412509.6330775134,2713088.470776227,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-21,1950419.217118072,2557239.3564097276,2402471.91382084,2707954.387549566,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-28,1986766.386672524,2608581.8046714747,2450876.846865374,2758010.8971818807,,,,,,,,,,,,,,,,,,,,,,,,
1994-02-04,1976085.19081106,2574898.4069876065,2421811.0137996892,2716794.7691266267,,,,,,,,,,,,,,,,,,,,,,,,
1994-02-11,1987328.2049977095,2602241.0890338593,2445106.5857306747,2753054.7150690504,,,,,,,,,,,,,,,,,,,,,,,,
1994-02-18,1971497.543216816,2585006.992857755,2429796.275875451,2743833.033079568,,,,,,,,,,,,,,,,,,,,,,,,
1994-02-25,1984995.8031464356,2605142.0327187153,2449152.023436356,2755768.7816267135,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-04,1994870.2186504933,2617173.145009678,2459691.4576081727,2761888.0425768895,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,1996569.7252083772,2635759.4606191837,2475125.2858506166,2791511.6791113364,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-18,2013470.2640543133,2674644.7567112464,2510944.0841599624,2845231.7190488516,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-25,1980437.1678700573,2643062.027633964,2482432.2534617838,2828078.9907287136,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-01,1880438.8435708124,2519870.071979861,2366823.366023207,2709472.2875612727,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-08,1932199.825629089,2627342.634547179,2463224.1414246615,2842938.2844546637,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-15,1876993.1823033888,2570030.197615759,2408785.0232357746,2804829.558110545,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-22,1927357.890337707,2627425.0951664783,2463519.870670811,2869421.070082222,,,,,,,,,,,,,,,,,,,,,,,,
1994-04-29,1951290.076464084,2654454.821931358,2488636.7473149975,2901787.4106616713,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-06,1892304.200056733,2598930.1578638684,2435831.7317459295,2853517.714732328,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-13,1906988.6834908472,2611811.6982489876,2447893.4648965476,2864036.1265221224,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-20,1958325.6441949576,2685062.047313788,2516444.6197517077,2938589.2093087924,,,,,,,,,,,,,,,,,,,,,,,,
1994-05-27,2009205.98541812,2733519.0160648935,2561426.179326436,2983579.349427385,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-03,2003031.783326191,2753003.638208215,2576923.178082502,2993202.93270234,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-10,2000500.949694065,2765911.061334013,2587728.325150495,3010368.366888738,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-17,1971640.941082102,2738338.5906710504,2561704.292966765,2993598.6271582195,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-24,1930668.7534288955,2675812.729461996,2503823.5900385682,2927539.4701139648,,,,,,,,,,,,,,,,,,,,,,,,
1994-07-01,1946651.3151995903,2697255.254493236,2524532.2398171774,2959144.5578260166,,,,,,,,,,,,,,,,,,,,,,,,
1994-07-08,1950534.787547736,2703475.352277515,2530854.2715804637,2973049.6660824865,,,,,,,,,,,,,,,,,,,,,,,,
1994-07-15,1959549.535772444,2722887.272010691,2548041.176908509,3001171.3992760032,,,,,,,,,,,,,,,,,,,,,,,,
1994-07-22,1937026.386595716,2694042.394382012,2521906.717484029,2982352.5218654005,,,,,,,,,,,,,,,,,,,,,,,,
1994-07-29,1979380.3769364352,2746781.934198012,2568214.0209949436,3030147.626736971,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-05,1969207.7588887431,2741961.3583641862,2563549.982492745,3031283.120427149,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-12,2002830.6315153465,2788233.1977338297,2605999.57084859,3075082.0699751005,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-19,2041167.5985331936,2810994.2630791515,2627397.5346604837,3090476.0615053913,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-26,2080241.6982284037,2867236.7394855255,2677564.4156032996,3144053.095059419,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-02,2059156.226615759,2864611.2212445405,2673739.2276578182,3146046.147371218,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-09,2058812.3757221345,2892895.1963724685,2697434.57963281,3164093.253469838,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-16,2072556.643591629,2912309.4585901266,2715380.9215759723,3185561.191537932,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-23,2038620.821905834,2860700.661411169,2667177.744228042,3147562.2169645894,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,2052386.279176639,2867087.4297368787,2673697.993471761,3162031.165329554,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-07,2044544.9159726736,2879834.8786463225,2683567.1071837316,3185782.8570459676,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-14,2077157.6445282968,2924442.608541532,2725307.525531621,3235484.1478594504,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-21,2063537.513609284,2895378.9242788698,2697896.2540346663,3203353.2419132777,,,,,,,,,,,,,,,,,,,,,,,,
1994-10-28,2104690.897047137,2971302.9220491163,2766549.1077468144,3282755.964143146,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-04,2093371.6071583768,2956587.7303432496,2751619.53979155,3279329.1710557844,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-11,2147533.599366899,3024992.8794103814,2815873.809689935,3349702.8906410714,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-18,2128301.36674186,2992472.7660066807,2786830.9054824575,3330125.7000800804,,,,,,,,,,,,,,,,,,,,,,,,
1994-11-25,2119611.468826641,2998416.970468315,2792268.4833680713,3342447.617995485,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-02,2103501.214378971,2993268.0777951125,2787052.695992033,3353999.130968941,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-09,2085676.6836239945,2984305.8741949294,2777902.868730717,3350618.7677281396,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-16,2144754.522724123,3051442.5859344634,2841617.751813071,3429713.1085292515,,,,,,,,,,,,,,,,,,,,,,,,
