Date,defensive_1.0,defensive_1.5,defensive_2.0,defensive_2.5,defensive_3.0,defensive_3.5,defensive_4.0,defensive_4.5,defensive_5.0,growth_1.0,growth_1.5,growth_2.0,growth_2.5,growth_3.0,growth_3.5,growth_4.0,growth_4.5,growth_5.0,spy_1.0,spy_1.5,spy_2.0,spy_2.5,spy_3.0,spy_3.5,spy_4.0,spy_4.5,spy_5.0
2007-05-15,2123337.7163793575,2741798.6806983664,3443026.509002922,4204431.896346254,4992324.231877961,5763487.592080481,6468530.354701892,7056765.629112664,7482019.806585876,2783462.9770760923,3939074.6976645123,5267152.502693112,6655630.012949465,7948167.030112425,8970503.436829217,9567991.204216272,9643515.41131103,9183139.982174868,1081931.0185788334,950435.0827232782,786330.5904322042,612617.9341862634,449353.98690462543,310230.4242019143,201524.94236286727,123123.71251000353,70714.68615221644
2007-05-16,2148379.835634872,2790097.1878895136,3523722.4592270385,4327450.970926419,5167461.24204918,5999232.2935946565,6770772.497220553,7427576.686248806,7918736.039373565,2811968.182248299,3999288.855318069,5374243.34219132,6824531.833848884,8189972.066771044,9288671.040132962,9955625.511249434,10082865.422798164,9647848.835551286,1089290.6694333258,960061.5584268317,796910.3997624832,622898.1671570243,458389.14181578666,317500.10084335785,206917.61205999966,126827.94861855867,73077.38017843456
2007-05-17,2136525.290154141,2766794.7139395126,3484306.803277445,4266781.188234591,5080370.397731037,5881121.504160187,6618283.86248514,7239246.3882014295,7695510.822683706,2820163.32146525,4016472.0699917884,5404762.362676523,6872719.483905947,8259121.107211234,9379935.24501897,10067203.317936355,10209805.69998992,9782647.535543162,1087094.9754990926,957086.7454969608,793578.182914353,619619.0601383506,455479.68654541037,315141.0800208903,205156.15565772093,125610.94639052046,72297.01977435216
2007-05-18,2149210.13023789,2791227.4568894627,3525157.7602804904,4329152.3073108345,5169334.8284863345,6001125.636406032,6772480.22624165,7428857.523146788,7919339.967534137,2850113.592915754,4080153.5272841663,5518749.325928624,7053644.658847107,8519780.172801988,9725071.55691562,10490329.82926276,10692374.39792584,10296238.906896122,1096538.0023001658,969485.5337099414,807245.9453514813,632935.4144882861,467212.58573640947,324604.0335362218,212192.17327882032,130455.02600486421,75393.67399182284
2007-05-21,2142532.6556822374,2778009.8356069196,3502724.054271532,4294552.168426555,5119601.533500068,5933617.159193414,6685265.755064791,7321092.688541887,7791563.65231954,2849756.646824886,4079081.0227136994,5516539.185468661,7049849.10586892,8514023.20609451,9717161.79271904,10480353.976648748,10680734.929055464,10283613.697321882,1095922.0774369282,968595.9829648919,806217.9991489265,631904.205232868,466285.12271332386,323844.15227579407,211619.93383821996,130056.79275489476,75136.6948371379
2007-05-22,2131770.5970423496,2756870.3419946963,3467009.896897822,4239656.468485288,5040917.5380225945,5827074.961135475,6547935.564263226,7151764.99553253,7591201.463573782,2844860.6804100773,4068263.118423735,5496756.548817716,7017983.265338601,8467586.966203606,9655087.554785356,10403615.581857638,10592553.356399417,10189105.762892729,1095018.0560155702,967324.8522579906,804766.9749096637,630458.889114912,464991.32738290686,322787.72893574083,210826.44736478213,129505.73813126564,74781.71313365536
2007-05-23,2124259.761987724,2742093.7174426024,3442059.318503419,4201358.752236555,4986123.497540407,5753033.250707565,6452708.024491405,7034620.64514555,7452916.917032308,2829959.044340676,4035993.1066077314,5438347.025133225,6924502.150505807,8331984.744171791,9474457.137976673,10180953.658974936,10337310.904292434,9916135.038204575,1095120.5676418669,967388.1390703116,804796.9386050873,630464.5890620009,464982.4223989138,322772.44730266306,210810.52269860066,129492.3049814399,74771.84807209547
2007-05-24,2106616.2986121047,2707725.5505301557,3384365.5884545716,4113175.3876421945,4860387.929235985,5583635.483102979,6235427.289018477,6768003.964042888,7138936.72299915,2804102.8513426036,3980377.5483156852,5338155.311753415,6764778.187755734,8101107.208757014,9167929.205372699,9804295.180533543,9906868.557063704,9457186.74955957,1085165.6544500252,954124.8935897074,790044.6179463937,615995.0421271609,452162.5166175078,312382.1265530493,203050.38158962489,124127.2965915045,71328.51323901961
2007-05-25,2112708.5204459643,2719268.367647023,3403432.742702638,4141987.6320826323,4901097.759838866,5638058.134497236,6304751.43763087,6852527.939076792,7237880.479741209,2818294.245792318,4010295.694017005,5391386.7489579385,6848846.442901643,8221674.513243681,9326885.399639502,9998359.02064589,10127288.724999739,9690823.68011164,1089650.2619334662,959967.9274744876,796456.0636003602,622220.6696728996,457632.75318732683,316783.361862958,206315.55179063385,126370.51457199639,72759.59425716074
2007-05-29,2119969.560118042,2733082.955108372,3426316.330599882,4176644.049548416,4950160.286690349,5703763.711895864,6388587.969549057,6954910.029866566,7357914.911853285,2830542.095876235,4036137.064658698,5437438.227204883,6921715.394392639,8326398.206193812,9465253.781409308,10167664.751312489,10320023.898881761,9895582.932418663,1093560.5981465862,965063.3640760744,802052.9449159683,627662.9474330884,462422.26783142966,320643.4163915539,209184.25883858904,128344.89860025309,74021.46967063005
2007-05-30,2123394.1777947294,2739500.5436462285,3436872.186879966,4192571.774470795,4972664.837425693,5733873.487653033,6426993.832198055,7001816.3078526715,7412930.368756139,2855620.943371213,4089475.1389802545,5532974.956318174,7073475.499301508,8545218.108960934,9755224.692905523,10523434.854427056,10726069.251061842,10328024.180874709,1102426.2677281073,976726.8674457885,814937.3783823658,640243.1314615073,473530.3336215096,329621.4501014083,215873.68606011037,132959.82374385887,76977.57588740633
2007-05-31,2128257.2966772937,2748706.3225239734,3452099.298848792,4215633.615441187,5005339.082866794,5777685.443472887,6482979.56151733,7070302.176409482,7493370.197654654,2869229.575897845,4118401.386165634,5584880.456727319,7156156.644487564,8664822.788625391,9914278.35872499,10719299.543426068,10950458.827279577,10567921.45341572,1101235.368456141,975070.9447522745,813054.4606962901,638370.0153642101,471853.67684517417,328251.5811079812,214843.7501220695,132243.6837242229,76515.61305929782
2007-06-01,2129653.6497137416,2751211.860049442,3456127.7783299894,4221629.919540181,5013737.184113647,5788855.213903756,6497168.807990817,7087582.870985727,7513598.967609817,2878520.798069174,4138106.801446627,5620239.562071319,7212530.808031376,8746481.902956676,10023044.991385944,10853475.174325958,11104462.75978606,10732888.738300908,1106652.6592723446,982195.1140855384,820935.6677161338,646081.7522697048,478680.1629707338,333784.06549384614,218977.65032590798,135103.90961614915,78353.17173450983
2007-06-04,2122671.269835032,2737481.6960731554,3432962.9796396834,4186107.134867365,4962966.008568256,5720324.688820695,6409130.239235637,6979410.485933091,7386061.777945207,2887417.31388487,4156990.489198384,5654163.736557811,7266688.12469465,8825038.342486944,10127827.894522531,10982923.56627232,11253258.295712758,10892511.74310427,1106754.304197649,982259.1084506286,820967.2408017764,646089.353630667,478673.0166442024,333770.1721377031,218962.6901365162,135091.07300277302,78343.63556995042
2007-06-05,2107552.1418702872,2708035.555335368,3383560.525194173,4110654.3101651203,4855475.390286096,5575643.331854977,6223736.715836245,6752157.842837716,7118727.7113830345,2868063.018009299,4114892.2863450977,5577543.061837932,7143333.89100373,8645012.754904384,9886547.387923436,10683664.952011466,10908101.326822573,10521122.35800466,1102331.8337226599,976300.2760193374,814287.0125133771,639494.3405361719,472795.7967495393,328980.9985211406,215367.480071537,132593.25979402947,76732.85818426871
2007-06-06,2093033.5218451512,2679856.006050588,3336451.3911090894,4038964.526308492,4753719.0000325665,5439184.557802691,6049527.278482385,6539409.648155018,6869392.672955398,2841146.6118320692,4056666.85667025,5472043.927433005,6974179.46752655,8399104.553236125,9558213.670989674,10277950.586513039,10441886.23717214,10021313.11957674,1090440.2712182528,960431.4094801637,796600.271520487,622108.4301993648,457357.4037497013,316440.29338251625,205980.41126074066,126089.19872521436,72549.44657058566
2007-06-07,2075428.562402559,2645850.121286047,3279839.576979978,3953153.089864166,4632384.469589701,5277084.047377536,5843355.862785984,6288565.672792053,6576502.1158170095,2798083.8188594733,3964142.9145955923,5305371.434469036,6708393.8583413,8014753.2649993235,9047690.162633374,9650347.49476892,9724381.475357695,9256034.221417401,1070722.060460076,934310.7336351105,767675.0518016057,593849.247307434,432413.6481758905,296297.955157368,190991.85427805304,115764.89879189075,65947.81399230087
2007-06-08,2093347.912950701,2679924.578968507,3335999.806282009,4037621.1544773416,4751027.566610555,5434637.059072308,6042617.097267786,6529699.995471221,6856590.667358927,2819363.9423765657,4009077.4818406347,5385298.231562525,6834479.897143882,8195287.747194849,9285239.760049468,9939715.87409791,10052241.779180206,9602629.12060902,1084612.885785738,952424.5601433964,787482.1520947686,612980.3712931604,449117.57074468076,309644.2646716657,200819.83402643102,122464.40210993165,70187.31358814803
2007-06-11,2091480.7502762098,2676144.425378472,3329564.198771498,4027738.134557836,4736934.462275227,5415697.773279814,6018425.381808637,6500171.970621239,6822028.618021771,2820792.788502102,4011834.0311128586,5389974.590662768,6841650.197333989,8205367.261139916,9298338.405307306,9955534.683861552,10070056.911549222,9621383.384477848,1086439.434008096,954761.2996106,790020.1068792702,615427.5614514194,451256.1294380509,311356.9376847708,202085.1008855941,123330.21515961201,70737.53473487461
2007-06-12,2071833.1394431035,2638240.0733083147,3266524.0007822155,3932268.074274087,4602060.573356507,5235666.450989717,5789651.94560392,6222082.580959027,6497630.73503793,2797014.8471383075,3960815.916850316,5298321.917413087,6695980.053445648,7995481.769093321,9020630.229439499,9615515.228918621,9682951.913354104,9210275.393563326,1074549.87386045,939019.17506342,772614.0355151456,598456.0013016406,436309.9486013817,299318.1036596044,193150.89432107913,117193.97706275903,66825.82266294055
2007-06-13,2091842.6538513466,2676268.1931493785,3329144.966174515,4026354.827762211,4734062.221097474,5410744.426825716,6010792.350459054,6489334.240747314,6807622.58814521,2835298.2130825524,4041847.1422384093,5442591.026437894,6923644.716833186,8321467.097881632,9449490.7029545,10137764.416322134,10274426.995700706,9835240.128112886,1090593.6303729194,959981.2716316476,795573.1229179695,620664.0057224933,455726.4189931585,314850.9988623397,204602.22976551217,125008.43755619322,71775.7737307042
2007-06-14,2092824.700688303,2677958.466329928,3331787.281346707,4030203.2389176893,4739354.51779386,5417670.3535782145,6019460.788030054,6499744.813648107,6819647.385072918,2833865.043893272,4038489.0549110966,5436298.379675144,6913387.047476724,8306431.057031191,9429341.990317577,10112849.7470766,10245833.616816496,9804669.036992123,1097517.339206728,969053.3196133948,805559.0770076578,630379.6101876807,464273.67306761764,321732.66440202587,209708.80708428056,128516.2026707249,74012.44265816413
2007-06-15,2097483.2467698907,2686705.542037692,3346136.2357443445,4051752.9180400027,4769626.702556606,5457911.552741203,6070434.36184996,6561547.578648516,6891586.838916212,2849575.100737862,4071777.9541293,5495783.080175038,7007695.027334227,8442162.96337006,9608874.817172723,10332693.27216397,10496223.879465133,10070743.004081907,1103720.360926279,977198.3881887697,814547.9042117225,639149.331329845,472010.8513793215,327980.2102843373,214358.41886833054,131719.47761849422,76060.98725948087
2007-06-18,2093828.205462044,2679487.7198252487,3333988.400566247,4033218.9124954944,4743306.810196242,5422641.763222013,6025476.413206727,6506758.90217193,6827537.301104396,2856464.5580890067,4086248.856773277,5521559.345478271,7048524.855233015,8500942.920447513,9686696.166461898,10428117.154994117,10605084.19801013,10186633.259048238,1102380.8497677324,975348.4850460787,812452.4768266777,637070.8567075717,470155.20000607934,326467.95591490716,213224.4102676876,130933.15440387935,75555.24892846854
2007-06-19,2088408.8523679653,2668890.3575403746,3316245.780348284,4006242.7890278613,4705098.385717184,5371549.773601171,5960469.243949981,6427666.234108967,6735213.923413435,2853678.9437017827,4079974.773580931,5509988.193448282,7029805.040912454,8473603.328264777,9650116.45876338,10382895.619813701,10553154.093275687,10131045.462062042,1105079.2397263902,978858.8194639607,816311.8937590113,640830.5955384156,473471.14592649764,329146.3473348866,215219.21435418114,132308.82894676246,76436.06948917473
2007-06-20,2076556.7506981457,2645976.884915837,3278123.5341446856,3948529.6015734198,4623624.788589832,5262903.548318793,5822565.175968384,6260247.027804651,6540183.239083269,2836052.708463465,4041877.498481108,5441121.167532989,6919721.569877865,8314125.974982085,9437992.975476686,10121844.733500954,10254464.46172648,9812279.146627804,1089680.547504815,958327.9191043185,793443.5888947845,618366.9011173702,453540.9070560846,312974.1575515036,203129.5785310624,123945.13232019861,71066.18363337041
2007-06-21,2080138.5285009472,2652630.661659999,3288956.059700148,3964696.0767449224,4646207.106311831,5292764.886532177,5860200.731356717,6305656.069399844,6592788.334329723,2833070.0390189765,4035207.7327072504,5428886.082779853,6900020.425021035,8285479.083703558,9399825.388661074,10074854.02735782,10200721.101361757,9754980.934166336,1095695.1653995477,966192.7290340486,802087.3580934152,626765.0546625981,460919.27880059055,318906.7579201879,207525.86094241848,126960.70963906059,72986.18769137318
2007-06-22,2057373.8954853797,2608893.216152476,3216490.982265184,3855360.1751896273,4492315.922755385,5088112.6318682665,5601115.7527728155,5991915.2420535665,6228207.247573001,2798447.3974489267,3960943.945918554,5295405.946095601,6687706.203811877,7979304.526481548,8994352.495014122,9577969.477584194,9634557.15851208,9153240.936666902,1085344.981841192,952432.2535163345,786817.4684208004,611827.0993900668,447723.55045704846,308247.3364284966,199594.09468233213,121499.32358809521,69496.56627300856
2007-06-25,2063951.0977105072,2621214.2857368193,3236589.3740628897,3885333.183053866,4534095.358953109,5143196.676060514,5670299.916033348,6075069.129382074,6324143.486539204,2793837.042222593,3950868.0076306905,5277188.817558131,6658704.768268108,7937549.758886424,8939223.980493521,9510678.589759154,9558232.739533471,9072524.937872006,1080113.0472389797,945476.2509487814,779117.4431204267,604320.4861200501,441118.7072666888,302934.7123466738,195658.53393171416,118801.9530619023,67781.14176662393
2007-06-26,2064768.7248164457,2622581.51314444,3238683.625413264,3888334.6388040157,4538166.81090225,5148460.314499149,5676814.364343792,6082810.748775635,6332995.898430625,2784568.187816591,3930919.9560350473,5241407.087511262,6602026.701574477,7856243.068555014,8832179.266580386,9380323.8610973,9410676.885330742,8916758.85419936,1068970.7875649454,930777.5367636345,762929.8035871814,588603.6661439891,427339.05955871963,291887.1405660861,187499.76411979683,113226.63012394567,64245.6713831562
