Date,1990,1995,2000,2005,2010,2015,2020
2013-07-19,105935869.07489863,14074283.18139204,20169625.453119174,3856540.3404589687,1928399.79470374,,
2013-07-26,106058615.54319763,14144879.984871684,20148367.704954505,3865142.230935474,1926905.6348748005,,
2013-08-02,107767405.10266958,14284742.639881857,20563616.762308653,3920835.8825229267,1964231.081012201,,
2013-08-09,106308589.0014804,14126453.838415435,20246760.84192881,3889328.1493091616,1948990.0893899065,,
2013-08-16,104282406.53676984,13853963.830652399,19647513.004216984,3832810.99444367,1922681.5486159164,,
2013-08-23,103829230.12315059,13874250.041804029,20241000.607663047,3919677.4472957687,1945718.8020125416,,
2013-08-30,102526623.91513571,13728397.410714075,19991009.645627156,3862858.682034399,1913279.789980718,,
2013-09-06,105088306.04737693,14111939.51606407,20259758.801404137,3940054.278308187,1964098.9865916052,,
2013-09-13,108902297.62976971,14411294.307696998,20689286.37205347,4007180.2698199404,1982083.4132878701,,
2013-09-20,108621552.14420524,14378324.147307007,21203562.268134568,4014437.2627982656,2003438.2610134636,,
2013-09-27,107766518.66414882,14243446.195283063,21153123.230492465,4001203.3432103214,1986465.1851353517,,
2013-10-04,106710653.96848103,14186813.157330578,21385296.95401363,4016890.2285202444,1982237.9399842601,,
2013-10-11,109302120.08928354,14482582.51496121,21568975.201648988,4081320.897107972,2013379.354938418,,
2013-10-18,111828400.73659262,14498390.267300216,21844329.24541009,4047438.075550768,2065665.9252630642,,
2013-10-25,113734487.85459477,14611782.62967449,21973867.75057819,4063139.589080542,2078766.1138186269,,
2013-11-01,113796518.39861459,14711607.602480501,21876888.625967693,4126288.1513170013,2095159.7191470752,,
2013-11-08,113708852.67940038,14846249.708600633,22013287.842359878,4160048.4687473867,2102662.5575533356,,
2013-11-15,114585622.48213355,14977344.735106518,22418827.102120094,4241516.363086852,2129837.365840824,,
2013-11-22,115570873.9617309,14983150.038155675,21897044.095018934,4242540.286458338,2137820.773819153,,
2013-11-29,116169426.19117758,15017468.029743979,21695889.117069557,4253752.398091893,2155343.3467412395,,
2013-12-06,116425353.14332806,15186544.184877869,21631626.634297185,4249914.171240624,2159762.6639190186,,
2013-12-13,115343285.94321269,14861588.812482648,21664274.59483497,4176208.1614907356,2124700.7846091287,,
2013-12-20,118410023.24047574,15237579.057050452,21875001.400080588,4272439.013701059,2169600.9407260474,,
2013-12-27,120658051.89436065,15479221.745092606,22141576.180257127,4315428.858151957,2187552.618413936,,
2014-01-03,120086229.06290013,15352970.643336691,22104325.944599204,4310590.21882656,2173818.991519065,,
2014-01-10,118320050.70869198,15343480.13613212,22149819.28807043,4338734.479115569,2183476.038911028,,
2014-01-17,120071084.91022693,15389070.041011587,21863623.998936456,4310699.018282792,2181524.3442742242,,
2014-01-24,115501064.14823806,14899987.901077867,21220779.138822746,4197227.771233874,2134859.264587817,,
2014-01-31,112465213.89978331,14569969.04875069,20888672.688148357,4162840.4961917964,2123650.133656383,,
2014-02-07,118362945.6331872,14845753.02757204,21459488.766342558,4220666.949204756,2165894.5535918437,,
2014-02-14,120585364.17499758,15236336.54943986,21794321.655558284,4336992.182891087,2213679.2814404466,,
2014-02-21,121866512.55523658,15367114.618523661,21830395.903651603,4355048.22559886,2219838.767716206,,
2014-02-28,121692928.26510727,15477203.350070843,22383526.001758978,4419937.585075039,2236038.96863545,,
2014-03-07,124561478.94385645,15652595.6320764,22450328.08835744,4463737.649250485,2264060.814698365,,
2014-03-14,123601937.26708983,15562408.943685617,22352280.129992455,4447136.415034816,2247506.215810611,,
2014-03-21,122844320.95867565,15791514.206384415,22244436.361696314,4547282.531741969,2268865.5912299245,,
2014-03-28,123374653.3438429,16005963.917686708,22154451.469790053,4565023.428207762,2261875.958304787,,
2014-04-04,121560103.27458863,15984003.56515534,22019414.78555791,4568533.59519191,2245093.576670218,,
2014-04-11,120843730.5540342,15891203.964028297,21578240.966094617,4496669.496263569,2212440.010755687,,
2014-04-18,122933445.47907804,15996967.571809223,21889431.9323018,4487993.559550689,2237798.00314976,,
2014-04-25,122661881.55868223,15957385.46840285,21967166.302609317,4485063.863660458,2229874.6308106235,,
2014-05-02,124634106.86960933,16061026.448464679,22052775.078564618,4505787.445044866,2250113.5889709545,,
2014-05-09,126540191.70966208,16262573.198949615,22201977.91928215,4563514.135272973,2272371.5425470336,,
2014-05-16,125513919.44417258,16205378.34920528,22101127.799118005,4570051.081761058,2280333.334589323,,
2014-05-23,126948991.4741996,16365968.844646683,22332212.37657644,4589066.255149626,2303226.766715461,,
2014-05-30,129184857.46480228,16656841.169389479,22465594.46035397,4622824.163600182,2330370.6472011534,,
2014-06-06,131405368.79211363,16863447.056865875,22939293.1578,4674977.979125079,2357181.379967109,,
2014-06-13,129436199.30283505,16938439.87716575,22491125.265156236,4624701.798247016,2328484.0155940587,,
2014-06-20,130401999.78909212,17154903.17198236,22676016.239417948,4685596.135441322,2351110.3620881927,,
2014-06-27,131208243.73349689,17264865.005743347,22685372.783215057,4660559.017423366,2350841.7072310834,,
2014-07-04,131915767.37226272,17322148.388825357,23056444.919425376,4706633.574287596,2377507.7205614746,,
2014-07-11,131694894.5877443,17382704.20031757,23040549.136118576,4704567.09568925,2372871.6485843896,,
2014-07-18,130188133.9110211,17667183.889818083,22893520.530155517,4695148.737956719,2365483.307984993,,
2014-07-25,130317048.512,17703314.189912397,22853802.66255891,4685353.889481594,2368142.9582418,,
2014-08-01,127616514.79017007,17392014.581330936,22822705.115253482,4602672.233811656,2321523.6551487683,,
2014-08-08,128072950.48913856,17356105.72557216,23260752.042955667,4629338.514964697,2338032.115893066,,
2014-08-15,130247752.89795735,17800119.628195528,23425528.40603235,4706449.684443088,2376160.0267846016,,
2014-08-22,132129917.7707979,18124850.964252237,23603078.506008826,4841681.054429344,2423305.9716360904,,
2014-08-29,131950893.50167021,18241107.107975643,23607076.098280173,4884301.2439118065,2428440.7244987166,,
2014-09-05,132350453.66806398,18386476.164486863,24070694.896073252,4930023.43242001,2453234.4238713384,,
2014-09-12,131602605.88129641,18205176.807820253,24004085.70108106,4909864.753092203,2443002.359770198,,
2014-09-19,132467153.81378913,18360695.558832414,24255605.645833526,4977028.999616519,2467201.0173324826,,
2014-09-26,132115055.74944499,18387083.252139878,24075184.836730197,4968679.69636162,2470993.744745734,,
2014-10-03,132181050.19394326,18311738.30391682,24364154.410096124,4988076.450220782,2485508.8213606174,,
2014-10-10,126792077.38319835,17564158.27894091,24063102.284240287,4938283.538546062,2424313.2369545773,,
2014-10-17,128635619.8060562,17763696.529946655,24305754.230030663,5038577.201524524,2441168.651613175,,
2014-10-24,132125159.72843663,18318815.598422002,25180497.91299999,5205720.309758472,2539328.7346547763,,
2014-10-31,136249774.3252393,18759608.37395635,25714092.252442427,5322886.699901258,2594989.54967442,,
2014-11-07,136984117.05756426,18835370.58859279,26065646.802503105,5342103.685817795,2610796.5813266183,,
2014-11-14,136858890.71433708,19093227.675838582,26279033.94974483,5380651.06487871,2637192.4060946046,,
2014-11-21,138136937.27287933,19497571.90256468,27194969.6628782,5464622.716064887,2671344.415490628,,
2014-11-28,139030614.11043954,19731697.58227882,27599462.521740925,5536907.579024789,2674326.212441383,,
2014-12-05,140115900.07456297,19810169.564502224,27873036.12861971,5597196.479086174,2671263.030332259,,
2014-12-12,135616007.01150182,19274174.13811436,27656430.600406118,5512340.072159715,2615566.0077984217,,
2014-12-19,140812879.7597546,20071964.715785198,28142087.37861041,5663101.1542695435,2694314.1766764857,,
2014-12-26,141907609.65268853,20125438.992775187,28421458.572586566,5717128.26908508,2725187.254689115,,
2015-01-02,137865432.18092307,19595655.953147646,28261164.758547753,5613664.911523965,2665758.3708900786,,
2015-01-09,139347556.09576678,19936198.527284835,28368428.001944236,5726989.908883164,2685105.8466290804,1000000.0,
2015-01-16,137866242.4869217,19877192.23557285,27798165.295009874,5720187.638937024,2659521.806503902,995197.7508989638,
2015-01-23,137330212.1416884,20096511.365503274,29045451.4051408,5847808.045468424,2750595.348618153,1001922.1960186113,
2015-01-30,135334310.5709775,19402083.03602664,28596301.303715527,5685817.210396595,2685219.4983501835,995296.968352426,
2015-02-06,140526061.09739506,19563274.53718112,29563005.759683143,5792263.773214343,2716618.670736162,1002803.866578392,
2015-02-13,140550447.3179238,19950923.297605556,30091159.94395365,5902107.664224366,2787594.4844857557,1013066.4399592002,
2015-02-20,142011007.7552822,20171482.559741057,30428701.49998414,5993441.015300549,2824764.7427212466,1022578.987257115,
2015-02-27,143636231.1308161,20313741.224036757,30946214.375930715,6021916.993293355,2838129.370387014,1024601.7819862954,
2015-03-06,141895691.8966435,19977359.759414874,30786550.757804994,5980566.016602554,2808225.93318192,1019288.4905544975,
2015-03-13,142931415.94850162,19876977.28124938,31353185.350474935,6045273.845793487,2803332.1300475197,1018084.5907488682,
2015-03-20,144509965.74524152,20131402.776629232,31869767.309788663,6108246.027421133,2841525.796910301,1026895.2854563101,
2015-03-27,142401330.6700814,20098213.873041414,31562782.44688123,6074944.270831823,2815789.376704305,1017217.5054369164,
2015-04-03,142474469.0615375,19917049.330370106,31529773.820622865,6040522.077349118,2780965.971009521,1017138.6709141645,
2015-04-10,143278551.82827783,20127663.864714418,31790596.027359676,6074257.222344391,2796536.1456263005,1020823.2592136384,
2015-04-17,143351247.4127708,20190308.281049624,31072240.629523035,6003144.169127905,2771319.280380867,1017860.7637691065,
2015-04-24,144679283.36700377,20276411.844503902,31644633.85336867,6021556.727161587,2813747.912283865,1025634.198068384,
2015-05-01,145521897.65322822,20383251.812887434,30847962.832379267,5978771.8911134815,2790882.1702019637,1024898.2226259961,
2015-05-08,145668817.9319005,20390589.376285024,31241253.833262365,6025330.011365444,2798022.005501651,1023855.3990469855,
2015-05-15,147403271.3076603,20769395.167537745,31294004.61900736,6115778.304131162,2829573.242437155,1029989.7780594273,
2015-05-22,147892800.33478543,20723396.924811985,31096200.99665547,6073808.63000161,2826351.0388960196,1028898.4231278347,
2015-05-29,146861002.99345887,20672421.35305852,30659702.819094595,6054470.565398,2800602.5233774134,1024478.2501810389,
2015-06-05,145482574.48524925,20160620.847125933,30968726.38926174,6004984.2020940455,2780786.127660499,1021744.5451789568,
2015-06-12,145818851.73787296,20273461.810680587,31280321.983375076,6040155.228858874,2780464.481128146,1023274.9382630555,
2015-06-19,148759234.00185958,20574788.008478984,31709461.427218787,6124275.914424142,2818875.8596579735,1028498.8943754854,
2015-06-26,146503341.2755311,20217608.11721318,31797130.714512426,6136081.885989558,2796106.5123071996,1024647.5970954628,
2015-07-03,147748770.69829154,20188443.60563499,31501489.223578047,6116353.602116923,2797530.3770325384,1018485.148622328,
2015-07-10,149870512.4545891,20365842.500066683,32007799.79007512,6205718.865652729,2835254.8473426015,1022324.2721196734,
2015-07-17,150798432.95853242,20409506.66994241,32430838.32425846,6300074.271547128,2971423.235701266,1029624.7174663389,
2015-07-24,147482651.3223707,19942620.112218402,31874710.991554096,6207548.518527258,2889349.666683069,1019274.5677941267,
2015-07-31,150225643.15978292,20368437.099659964,32248832.41680272,6348972.6544050155,2936879.061721496,1031672.2983213938,
2015-08-07,148288670.44853514,20513925.322516836,32215851.27204807,6382131.164565389,2945623.560397809,1036550.1245134865,
2015-08-14,148061972.9925012,20495372.245594136,32524370.1187349,6444044.022617851,2970882.457867253,1033613.2685218203,
2015-08-21,134873896.5297175,18768141.63646772,31130992.23617117,6040896.985823291,2749411.798834152,996476.2101928659,
2015-08-28,140896211.54538122,19661602.221773233,31736908.081774935,6194577.575034959,2832095.4406487467,1011574.398119617,
2015-09-04,138538246.8783289,19370081.82856098,30317744.37011761,6069661.131743843,2765988.550391753,988532.9402140457,
2015-09-11,140797998.44407564,19857853.28170854,30641867.950316813,6228709.920012305,2844224.769041971,1005307.0340965849,
2015-09-18,141769247.74331826,20076075.289295785,30790335.37825878,6296888.507081804,2877624.0384450248,1003089.8158732578,
2015-09-25,137339012.64885637,19572202.33494004,31059330.431335684,6066405.957779331,2816468.3103197725,991424.1873422172,
2015-10-02,143779308.91904092,20560582.492665432,31138567.96556746,6313100.5533070555,2900776.2241814616,1007921.5928968823,
2015-10-09,146078607.65060934,21032815.770815022,30942509.52170224,6449875.5265394375,2949351.946073607,1022825.1076826326,
2015-10-16,146168704.1809619,21074939.86027025,31031852.925311077,6446048.414941483,2959272.6411323994,1019047.8218479014,
2015-10-23,147972793.9811963,21267935.258235697,31065540.705743358,6375205.971540715,2976023.528136461,1048182.3704720793,
2015-10-30,148899507.09137517,21319959.22521924,31589586.26666841,6431533.55567474,3005285.2418354037,1063715.3505370694,
2015-11-06,149249228.6842264,21178146.901072998,31817355.042337514,6343013.771132865,3008803.713797006,1068623.6634353988,
2015-11-13,147305460.60018075,20669474.250862632,30256428.09491517,6156428.417012685,2902152.900040376,1027833.3763365415,
2015-11-20,151288093.47545916,21399066.702701643,31907963.312041257,6310406.762085957,2996067.456597172,1047846.761430534,
2015-11-27,148989987.79812726,21419307.763865653,32852439.989480063,6340437.461234422,2998081.092332161,1052250.544937091,
2015-12-04,149115860.5107517,21669475.939690083,32989809.558672983,6429692.505510661,3013284.0776648796,1054627.0709359492,
2015-12-11,145111529.25560412,21341654.59360064,32503909.722834155,6351619.547431606,2952782.6832369035,1030758.7287933497,
2015-12-18,144790466.5374299,21383430.56911478,32539028.26652939,6383454.48637847,2955441.790840638,1029374.2057571731,
2015-12-25,146848840.6614716,21675711.128688704,32952151.70329348,6493089.440663477,3000618.3349484657,1045859.3576469315,
2016-01-01,143344700.70769912,21285004.26091473,32890475.483735457,6440288.810910902,2975291.3362792814,1040739.9754283573,
2016-01-08,138705177.81436753,20447650.08451869,31909875.999346223,6197810.6653800085,2850501.2288435814,992659.2721799309,
2016-01-15,134928855.52749696,19849367.979435425,31466027.61462383,6166986.025533442,2821251.848184842,983503.509787947,
2016-01-22,134274137.04254156,20131658.186796684,32133745.733629197,6333069.503871691,2901123.7690933594,999535.7230911741,
2016-01-29,137299869.91868412,20809677.74938944,33275452.226484235,6505601.358314042,2978666.1525190435,1008061.391787837,
2016-02-05,133218719.47822006,19856024.375774257,31448674.5685763,6247857.863130454,2853251.642421659,972689.9436687558,
2016-02-12,133621300.2696884,19992329.84480745,31754222.852383785,6335018.109886057,2885333.204282131,975076.0355452582,
2016-02-19,139059570.9529756,20773590.945233386,32967250.92573061,6596352.568756158,2982522.3151594535,1013382.1041043034,
2016-02-26,139164799.88097632,20803428.70727017,33511261.77765803,6652169.547049725,3002821.6324297935,1019871.7493677501,
2016-03-04,142446021.41718194,21248884.312690433,33456085.21613392,6792771.338317351,3048581.9709706423,1039688.060318543,
2016-03-11,143087431.56301737,21612606.73584979,33953340.71532342,6894557.861740622,3094101.625569828,1047673.7475771352,
2016-03-18,145179598.06913793,22046636.04571643,34138051.760242745,6978488.759432013,3156541.2973209284,1066608.8469228963,
2016-03-25,144154173.48795772,21985411.077207517,33977092.350740544,7008178.138926993,3137185.7174717495,1062605.2698594907,
2016-04-01,145466831.36323136,22197912.006857328,34935119.52674283,7094293.877033836,3178549.872751219,1087216.0990412738,
2016-04-08,143728438.90881193,21908488.014791,34065126.85006233,6996313.027349806,3129558.264829971,1068027.8442216516,
2016-04-15,148174966.1237214,22200153.037052024,34667881.348614454,7105297.392421397,3180155.9234166336,1079541.303537062,
2016-04-22,150237908.08026117,22238206.940392062,34488175.8588633,7138582.993950956,3165955.6790976934,1082844.7948312976,
2016-04-29,150058335.99088937,22068958.905055046,34029548.71394968,7106632.424821354,3114580.8131483803,1070926.3800270539,
2016-05-06,149709594.03065056,22045843.27148412,34349440.980022475,7157676.417802434,3132230.4913108414,1069660.455972155,
2016-05-13,147698949.33828276,21990737.413250215,33657465.09915108,7103633.84331292,3103589.359565458,1068808.6933989995,
2016-05-20,144697662.43109438,21713850.94708344,33331119.0381482,7123889.497535861,3103554.3965733377,1073867.7945782358,
2016-05-27,147165475.98546138,22217718.434980318,35220698.05834136,7282530.08819758,3170129.981972081,1100201.4597088958,
2016-06-03,147244341.7158897,22308113.795047235,35367779.77372884,7315115.880362518,3171808.8022576775,1101990.4424482235,
2016-06-10,145089083.70901638,22273895.467426468,35317461.4700965,7304567.068834709,3171628.579980917,1093404.95039672,
2016-06-17,146092174.5203297,22351135.860618174,35310926.20041176,7333757.007984371,3149270.2809449835,1087461.7939885338,
2016-06-24,139399136.58445477,21730274.006880425,35210919.02758467,7283102.341101409,3083375.6802558145,1065140.045607778,
2016-07-01,146164892.09722066,22685582.190981653,36312318.004221044,7526617.08787226,3207422.4185080715,1093884.4531257148,
2016-07-08,149314427.19376203,23131269.238062844,37083197.072920956,7713642.872323267,3318961.688676905,1109286.0699863879,
2016-07-15,150743747.5993818,23350107.909461807,36979039.509634145,7735620.215573319,3347933.587806163,1113579.2151677147,
2016-07-22,149831224.67010126,23300055.515871674,37207330.2875163,7800798.099959784,3362351.1907006283,1117759.419896855,
2016-07-29,148041901.9940074,23183504.529592495,37496039.41753827,7868223.324624688,3402774.5014316407,1131288.0558300554,
2016-08-05,148832054.76829386,23255331.425825655,37628708.44048214,7846970.647169765,3422049.540307271,1140018.580587869,
2016-08-12,150371273.05081868,23337697.82480778,37548037.471314184,7864614.547529061,3434859.614973774,1133166.8397369063,
2016-08-19,148938272.1231755,23370927.355773408,37218848.498423696,7850748.7134118965,3434003.4345433465,1134651.0501222985,
2016-08-26,148668289.84997484,23233269.71903042,35509513.024634145,7741558.065798043,3415411.1451511793,1108924.8727429023,
2016-09-02,148578174.82652515,23323806.292672887,35176788.14325011,7745230.421718532,3419539.408865259,1109232.2588881478,
2016-09-09,147001668.96386325,23042178.041584827,34388761.96359638,7590189.961509055,3351699.134042064,1073249.461078199,
2016-09-16,145448643.92339644,23161668.565555256,34231415.731426865,7650312.972024792,3390546.285662031,1084119.4267108657,
2016-09-23,145392508.49218184,23139669.796093304,34359747.50873719,7726896.348215399,3429307.6834998857,1093359.5195314807,
2016-09-30,146337451.69615495,23332992.014119525,34239296.80114873,7760183.5148408,3426516.4528865446,1091626.0121838101,
2016-10-07,145096101.694002,23290432.07384905,34028362.5436635,7730434.7470551375,3423281.223667821,1101711.4490806472,
2016-10-14,142167257.44988593,22873675.933580015,33860147.65959613,7621018.033523008,3390837.572830008,1079327.1302333733,
2016-10-21,146073108.81109136,23022742.88262965,33787561.343064,7840865.784482437,3447848.8500881605,1089574.2258449555,
2016-10-28,145187136.39374334,22788897.45078874,33044485.934881456,7736745.250066953,3410210.9683850375,1073101.5350413877,
2016-11-04,146266062.45405343,22878899.09080411,32591062.0543688,7715487.7505875155,3385987.4339242755,1061384.0393484363,
2016-11-11,151714910.6644445,23409847.78968218,33771702.262908265,7912678.440995924,3422880.864176741,1093350.5770408616,
2016-11-18,151967869.55398035,23550675.617145058,34451000.37288424,7988046.789653551,3473916.1225458197,1108501.0546524955,
2016-11-25,153054549.8768955,23774481.409867052,35706209.5444892,8083498.131092342,3502708.26297766,1112046.8239942382,
2016-12-02,154113077.70458174,23719869.178809036,35485553.96708056,8109121.206542867,3483448.3526155883,1100045.0443559191,
2016-12-09,158215289.72401136,24364031.056735244,35884572.31831191,8257578.963788986,3577909.4269684437,1133120.738750936,
2016-12-16,159180635.23016506,24591299.882065352,35446899.054638036,8292939.767373274,3591573.960161228,1126782.7566194066,
2016-12-23,159633857.77167872,24677674.722644873,34635039.354132846,8290657.6180942785,3593209.2606944726,1123966.611884932,
2016-12-30,157576882.05832946,24320198.63558223,34063388.675055236,8148781.996277435,3535832.0276786173,1109682.6361515769,
2017-01-06,161098544.4996387,24594674.601475343,34499443.33457795,8270555.60387582,3601931.6766324667,1133270.2508637938,
2017-01-13,161969479.33974445,24681576.26015361,34632733.67146752,8382720.499420236,3636390.891773166,1143043.9212799207,
2017-01-20,162500409.9130392,24677419.294254653,34463817.19513372,8338566.457879883,3627246.3403252964,1144709.0838449898,
2017-01-27,165652682.44968754,25050630.478386693,33866647.19655167,8390994.854130853,3646229.3548802678,1144958.5107268419,
2017-02-03,165667971.91642082,24800296.94281367,34188970.69121325,8381748.590599613,3638350.8020952162,1144331.2600339325,
2017-02-10,167980332.24754536,24984035.26083249,35005512.993339024,8521268.02601892,3706951.1033765906,1170523.752699758,
2017-02-17,168758087.79209274,25122549.910702404,35530011.88047384,8522170.166867295,3739079.557568912,1182000.444953908,
2017-02-24,169235044.2634054,25505093.353288755,35666792.041990325,8675999.042489063,3782691.5514036254,1192619.3059244049,
2017-03-03,169778354.73132226,25506132.050036255,35361249.87186122,8748619.617428038,3799773.868762,1205591.1403452593,
2017-03-10,170058581.38130814,25542104.587556135,35110328.67928098,8826949.521379653,3823179.285306177,1206988.9519736872,
2017-03-17,170980142.75583297,25659380.30368851,35466915.76803346,8865485.408188147,3848437.3149707005,1218085.697947507,
2017-03-24,169662213.2321528,25464353.918822814,35302812.065944634,8776670.358313423,3795194.384088723,1210955.5738489535,
2017-03-31,170934505.08648634,25639440.93443526,35915865.85141053,8845588.431048317,3834967.5712788193,1223503.495860962,
2017-04-07,170508036.2190581,25608290.028143372,35578850.139063425,8817508.928347751,3820956.714078041,1222605.3661463605,
2017-04-14,170935008.02400255,25640741.455399655,35418000.92266281,8852171.021055907,3817167.926665252,1203127.9458471253,
2017-04-21,172274012.62865907,25973018.425647635,35829086.52443761,9078342.812960552,3866691.5155661767,1228700.4996638463,
2017-04-28,173195702.3691532,26120809.742013384,36249564.40729746,9196551.621846762,3961733.5570910526,1254897.5678047396,
2017-05-05,171622977.1115653,26245811.334215127,36514122.457597986,9259636.314760702,3989901.0546778366,1279522.9334136818,
2017-05-12,171121204.52711436,25948096.007081985,36426296.94717966,9257603.488291146,4005268.1065416695,1281243.5244726066,
2017-05-19,170363429.05992776,26008123.072130173,36054692.5601889,9326204.09144602,3996420.8204042637,1284564.6424866715,
2017-05-26,171534692.1709355,26322204.89809259,35782088.67702061,9477265.468382053,4077304.9927677005,1304487.4532189823,
2017-06-02,172437901.69512102,26535451.783821724,36385441.938769184,9577603.822827231,4120017.7765427767,1326523.2198216328,
2017-06-09,173165933.84641874,26375541.24027688,35491785.73002271,9500156.378297806,4054876.389122422,1300620.6845171864,
2017-06-16,174044626.13371757,26561779.67987794,34564039.50943219,9589004.242569666,4050946.06357587,1296718.4337353455,
2017-06-23,174289183.69607422,26473877.782124266,33752096.33280351,9512350.34483503,4056077.4983382584,1294806.905153067,
2017-06-30,176996720.42160222,26538033.909540586,34474023.34154712,9563096.193273941,4041627.2940162653,1290059.6045513805,
2017-07-07,175818290.76641256,26516728.532985874,33079474.54994568,9530153.495450897,4047508.2105238936,1300474.5606999989,
2017-07-14,177201193.88501298,26795052.955235034,33720616.94690431,9599277.108512916,4109756.0682871114,1323144.414205841,
2017-07-21,177762929.78654143,26885938.72992187,34000143.09957223,9596209.596081609,4130235.420703353,1334309.3025604924,
2017-07-28,180186053.23752224,27254399.290460523,34589099.84616861,9591450.384484261,4114202.7377996426,1329171.1596589293,
2017-08-04,180273810.63071343,27586533.600265317,34706227.83790208,9687611.669280197,4137826.874344813,1348457.369105646,
2017-08-11,178902667.01658514,27499951.029940028,34554700.36106885,9705650.922453718,4141734.0551504344,1334795.4784974025,
2017-08-18,176851010.59315136,26997554.36669846,34449103.227557756,9691964.236446597,4101335.8293004213,1327216.0267094313,
2017-08-25,177796412.1088686,27108654.85718107,35484431.93351644,9788946.12984301,4127754.641885087,1347846.0706622582,
2017-09-01,178697400.23082858,27484843.393034004,36093607.37664684,9901472.653523289,4187906.372982557,1366914.7783956272,
2017-09-08,178165388.5011882,27747152.65137323,36745025.73408374,9937983.117528245,4196441.704645772,1371515.759215795,
2017-09-15,180062993.85610098,27937737.3462113,37316761.310872994,10051774.0705487,4211833.626326032,1392858.7283242475,
2017-09-22,181086207.4528266,27789077.329490203,37610795.90877781,9972196.30001353,4186393.694045844,1384664.0248637074,
2017-09-29,182351007.83786625,28360971.216824938,38337881.482945405,10166159.441145703,4252341.819748258,1403158.2432458242,
2017-10-06,183816283.33741236,28638677.4370807,38456800.06598314,10236155.644615559,4308296.36630391,1419547.3250010377,
2017-10-13,185337354.2951543,28774694.844926,38857022.49295499,10205024.601719191,4335309.248293663,1434573.8373338282,
2017-10-20,187289734.30476612,29603620.79070273,39362018.98314282,10387907.657407712,4401306.152790929,1440948.1961272757,
2017-10-27,188327472.32959783,30469360.02451371,39090472.090469606,10493477.798321735,4485498.404702345,1445784.6037315922,
2017-11-03,190634858.41103637,31136862.061688446,39225913.72495139,10708979.109328339,4548201.511142703,1462350.431937916,
2017-11-10,191087284.1767554,31030712.034556374,39506390.88007987,10843937.362542676,4570825.426802822,1460604.4843956116,
2017-11-17,191696433.64496392,30916777.321616363,39573643.85247132,10977771.275727266,4601660.133817096,1477666.9258522703,
2017-11-24,193146353.49798518,31121046.75379775,40126401.24599642,11093123.863393813,4654256.282269691,1496571.4437007615,
2017-12-01,201050152.32637706,31883020.87514318,41859978.61156905,11285080.4555106,4690179.329772999,1500073.3256749797,
2017-12-08,201279274.08513835,31879783.01092265,43017400.46480781,11330287.710225916,4750920.52338426,1515948.6810849844,
2017-12-15,205458928.44525054,32597563.064243462,43078726.99972379,11421603.720320212,4823706.773518964,1535144.6598049249,
2017-12-22,204333893.57858026,32519017.721130617,43921834.256987035,11473115.2917859,4823349.862223082,1541171.4440103078,
2017-12-29,204841355.54807222,32505621.005084816,43876322.38549864,11532414.665276693,4811619.468080938,1533170.7030283292,
2018-01-05,208835317.4535014,32795652.06621817,45674468.27750488,11819704.407365741,4975152.747139021,1585213.4973407309,
2018-01-12,211180972.36776018,32797061.260231107,46950583.69892566,11934191.157602988,5028766.721998571,1603057.1562813306,
2018-01-19,211084645.273851,33948730.22090171,47652227.90830855,12192453.568592688,5120863.770207352,1629561.2079063952,
2018-01-26,213899237.45734885,35255865.06001642,48090041.5389816,12360035.952664461,5203560.731941249,1640059.4890332904,
2018-02-02,201912716.68820077,32409254.500328634,45188243.7152383,11533461.197802229,4920421.643485355,1584472.8146729218,
2018-02-09,203340199.2703142,32624292.56776263,45137320.99596571,11510124.879017504,4853894.093900377,1563342.8196222745,
2018-02-16,207677237.8601027,33273300.58752986,46091703.890445136,11781506.347439095,5029838.910992601,1619857.0187434456,
2018-02-23,212518427.36792004,34233380.95722415,46494876.72870573,11874280.181029383,5070793.099947689,1642543.4878461456,
2018-03-02,203698220.6151932,33606315.98616652,45293367.85866354,11710924.775708629,4958161.714704482,1620290.4345140874,
2018-03-09,208980315.87790486,34296472.71999625,44232205.54140331,11735253.226055438,5091125.4248438105,1657534.0563237127,
2018-03-16,205988987.05215707,34071043.514357276,44291651.41707223,11671483.071655659,5029426.692197684,1650402.305310268,
2018-03-23,202944776.17925578,33724550.38610217,42652806.63589124,11290399.396480888,4832108.198294036,1581822.8424569308,
2018-03-30,200626507.85340223,33047552.69392383,43397720.71709661,11329238.280508881,4850764.2802027995,1594035.6328995451,
2018-04-06,203433168.3883304,33564487.275729254,44192881.8394874,11417435.925503295,4860863.544985475,1581804.3744730428,
2018-04-13,206796505.2080753,34598133.687864445,44213935.501988925,11662998.193806674,4974081.607551738,1616479.7366402785,
2018-04-20,209440887.97604978,34626096.24306494,44150137.40579818,11598259.881129839,4990203.854955016,1597739.9490733526,
2018-04-27,208801658.7220877,34978679.66984338,45167800.857653074,11713558.801784758,5005286.050856421,1592771.1374541526,
2018-05-04,211291590.93430054,35321025.13719203,43395786.80707073,11693706.170455994,5049104.372051049,1626828.8155741154,
2018-05-11,214310021.87344992,36139967.29426938,44373196.07991051,11970247.500349652,5169533.832357263,1640767.2458602572,
2018-05-18,216243694.79360723,36270181.577886425,44345523.857066125,12097579.86120758,5193008.531487056,1649778.8320721593,
2018-05-25,215043436.79180425,36440187.436871834,44544844.524188,12146638.02992729,5193566.935627786,1657876.332369562,
